energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Sn_p_up,Sn_p_down,Sn_d_up,Sn_d_down
-0.38719360,2.23502154,-2.23502154,0.89943937,-0.89943937,0.78246213,-0.78246213,0.04956143,-0.04956143,0.95835205,-0.95835206,0.45666448,-0.45666448,0.00218480,-0.00218480
-0.38119060,2.26576932,-2.26576932,0.90248830,-0.90248830,0.79647510,-0.79647510,0.04972717,-0.04972717,0.97403504,-0.97403504,0.45653166,-0.45653166,0.00222522,-0.00222522
-0.37518759,2.28560351,-2.28560351,0.90087657,-0.90087657,0.80657497,-0.80657497,0.04956431,-0.04956431,0.98541193,-0.98541193,0.45379446,-0.45379446,0.00225903,-0.00225903
-0.36918459,2.29475406,-2.29475406,0.89485132,-0.89485132,0.81278680,-0.81278680,0.04907869,-0.04907869,0.99250183,-0.99250183,0.44859707,-0.44859707,0.00228712,-0.00228712
-0.36318159,2.29370219,-2.29370219,0.88476200,-0.88476200,0.81523171,-0.81523171,0.04828322,-0.04828322,0.99540718,-0.99540718,0.44114260,-0.44114260,0.00231068,-0.00231068
-0.35717859,2.28317280,-2.28317280,0.87105264,-0.87105264,0.81412588,-0.81412588,0.04719747,-0.04719747,0.99431218,-0.99431218,0.43168851,-0.43168851,0.00233114,-0.00233114
-0.35117559,2.26412035,-2.26412035,0.85425170,-0.85425170,0.80977686,-0.80977686,0.04584720,-0.04584720,0.98947951,-0.98947951,0.42054050,-0.42054050,0.00235016,-0.00235016
-0.34517259,2.23770841,-2.23770841,0.83495979,-0.83495979,0.80257703,-0.80257703,0.04426360,-0.04426360,0.98124525,-0.98124525,0.40804512,-0.40804512,0.00236966,-0.00236966
-0.33916958,2.20528363,-2.20528363,0.81383585,-0.81383585,0.79299456,-0.79299456,0.04248244,-0.04248244,0.97001249,-0.97001249,0.39458125,-0.39458125,0.00239171,-0.00239171
-0.33316658,2.16834485,-2.16834485,0.79158201,-0.79158201,0.78156211,-0.78156211,0.04054302,-0.04054302,0.95624344,-0.95624344,0.38055085,-0.38055085,0.00241854,-0.00241854
-0.32716358,2.12850813,-2.12850813,0.76892763,-0.76892763,0.76886352,-0.76886352,0.03848715,-0.03848715,0.94045042,-0.94045042,0.36636908,-0.36636908,0.00245250,-0.00245250
-0.32116058,2.08746865,-2.08746865,0.74661289,-0.74661289,0.75551908,-0.75551908,0.03635802,-0.03635802,0.92318575,-0.92318575,0.35245431,-0.35245431,0.00249599,-0.00249599
-0.31515758,2.04696027,-2.04696027,0.72537229,-0.72537229,0.74216953,-0.74216953,0.03419907,-0.03419907,0.90503077,-0.90503077,0.33921798,-0.33921798,0.00255144,-0.00255144
-0.30915458,2.00871387,-2.00871387,0.70591834,-0.70591834,0.72945952,-0.72945952,0.03205298,-0.03205298,0.88658407,-0.88658407,0.32705479,-0.32705479,0.00262123,-0.00262123
-0.30315158,1.97441518,-1.97441518,0.68892573,-0.68892573,0.71802073,-0.71802073,0.02996063,-0.02996063,0.86844911,-0.86844911,0.31633322,-0.31633322,0.00270763,-0.00270763
-0.29714857,1.94566309,-1.94566309,0.67501617,-0.67501617,0.70845522,-0.70845522,0.02796028,-0.02796028,0.85122146,-0.85122146,0.30738676,-0.30738676,0.00281277,-0.00281277
-0.29114557,1.92392939,-1.92392939,0.66474422,-0.66474422,0.70131942,-0.70131942,0.02608677,-0.02608677,0.83547572,-0.83547572,0.30050583,-0.30050583,0.00293851,-0.00293851
-0.28514257,1.91052062,-1.91052062,0.65858421,-0.65858421,0.69710910,-0.69710910,0.02437091,-0.02437091,0.82175247,-0.82175247,0.29593069,-0.29593069,0.00308647,-0.00308647
-0.27913957,1.90654305,-1.90654305,0.65691851,-0.65691851,0.69624572,-0.69624572,0.02283902,-0.02283902,0.81054542,-0.81054542,0.29384528,-0.29384528,0.00325785,-0.00325785
-0.27313657,1.91287158,-1.91287158,0.66002729,-0.66002729,0.69906453,-0.69906453,0.02151259,-0.02151259,0.80228910,-0.80228910,0.29437238,-0.29437238,0.00345345,-0.00345345
-0.26713357,1.93012329,-1.93012329,0.66808016,-0.66808016,0.70580469,-0.70580469,0.02040807,-0.02040807,0.79734741,-0.79734741,0.29756984,-0.29756984,0.00367358,-0.00367358
-0.26113057,1.95863652,-1.95863652,0.68112970,-0.68112970,0.71660158,-0.71660158,0.01953683,-0.01953683,0.79600335,-0.79600335,0.30342835,-0.30342835,0.00391799,-0.00391799
-0.25512756,1.99845615,-1.99845615,0.69910734,-0.69910734,0.73148170,-0.73148170,0.01890514,-0.01890514,0.79845030,-0.79845030,0.31187054,-0.31187054,0.00418584,-0.00418584
-0.24912456,2.04932569,-2.04932569,0.72182166,-0.72182166,0.75036018,-0.75036018,0.01851440,-0.01851440,0.80478526,-0.80478526,0.32275172,-0.32275172,0.00447566,-0.00447566
-0.24312156,2.11068683,-2.11068684,0.74895949,-0.74895949,0.77304109,-0.77304109,0.01836127,-0.01836127,0.81500435,-0.81500435,0.33586210,-0.33586210,0.00478533,-0.00478533
-0.23711856,2.18168671,-2.18168671,0.78008988,-0.78008988,0.79922056,-0.79922057,0.01843804,-0.01843804,0.82900082,-0.82900082,0.35093078,-0.35093078,0.00511209,-0.00511209
-0.23111556,2.26119306,-2.26119306,0.81467111,-0.81467111,0.82849275,-0.82849275,0.01873290,-0.01873290,0.84656594,-0.84656594,0.36763122,-0.36763122,0.00545253,-0.00545253
-0.22511256,2.34781738,-2.34781738,0.85206085,-0.85206085,0.86035853,-0.86035853,0.01923041,-0.01923041,0.86739276,-0.86739276,0.38558842,-0.38558842,0.00580266,-0.00580266
-0.21910955,2.43994562,-2.43994563,0.89152926,-0.89152926,0.89423675,-0.89423675,0.01991186,-0.01991186,0.89108284,-0.89108284,0.40438747,-0.40438747,0.00615795,-0.00615795
-0.21310655,2.53577594,-2.53577594,0.93227505,-0.93227505,0.92947792,-0.92947792,0.02075577,-0.02075577,0.91715589,-0.91715589,0.42358349,-0.42358349,0.00651340,-0.00651340
-0.20710355,2.63336257,-2.63336257,0.97344399,-0.97344399,0.96537976,-0.96537976,0.02173835,-0.02173835,0.94506211,-0.94506211,0.44271265,-0.44271265,0.00686369,-0.00686369
-0.20110055,2.73066478,-2.73066478,1.01414963,-1.01414963,1.00120454,-1.00120454,0.02283401,-0.02283401,0.97419677,-0.97419677,0.46130399,-0.46130399,0.00720323,-0.00720323
-0.19509755,2.82559941,-2.82559941,1.05349556,-1.05349556,1.03619749,-1.03619749,0.02401586,-0.02401586,1.00391680,-1.00391680,0.47889176,-0.47889176,0.00752638,-0.00752638
-0.18909455,2.91609544,-2.91609544,1.09059855,-1.09059855,1.06960583,-1.06960583,0.02525625,-0.02525625,1.03355861,-1.03355862,0.49502786,-0.49502786,0.00782749,-0.00782749
-0.18309155,3.00014891,-3.00014891,1.12461187,-1.12461187,1.10069796,-1.10069796,0.02652732,-0.02652732,1.06245669,-1.06245669,0.50929402,-0.50929402,0.00810114,-0.00810114
-0.17708854,3.07587617,-3.07587617,1.15474802,-1.15474802,1.12878211,-1.12878211,0.02780148,-0.02780148,1.08996207,-1.08996208,0.52131322,-0.52131322,0.00834226,-0.00834226
-0.17108554,3.14156386,-3.14156386,1.18029997,-1.18029997,1.15322390,-1.15322390,0.02905200,-0.02905200,1.11546029,-1.11546029,0.53076005,-0.53076005,0.00854624,-0.00854624
-0.16508254,3.19571378,-3.19571378,1.20066020,-1.20066020,1.17346231,-1.17346231,0.03025349,-0.03025349,1.13838777,-1.13838777,0.53736960,-0.53736960,0.00870914,-0.00870914
-0.15907954,3.23708101,-3.23708101,1.21533681,-1.21533680,1.18902351,-1.18902351,0.03138237,-0.03138237,1.15824639,-1.15824639,0.54094444,-0.54094444,0.00882771,-0.00882771
-0.15307654,3.26470418,-3.26470418,1.22396612,-1.22396612,1.19953210,-1.19953210,0.03241733,-0.03241733,1.17461536,-1.17461536,0.54135962,-0.54135962,0.00889958,-0.00889958
-0.14707354,3.27792671,-3.27792671,1.22632127,-1.22632127,1.20471955,-1.20471955,0.03333971,-0.03333971,1.18716031,-1.18716031,0.53856540,-0.53856540,0.00892327,-0.00892327
-0.14107054,3.27640850,-3.27640850,1.22231653,-1.22231653,1.20442936,-1.20442936,0.03413385,-0.03413385,1.19563904,-1.19563904,0.53258751,-0.53258751,0.00889825,-0.00889825
-0.13506753,3.26012786,-3.26012786,1.21200717,-1.21200717,1.19861916,-1.19861916,0.03478730,-0.03478730,1.19990407,-1.19990407,0.52352530,-0.52352530,0.00882496,-0.00882496
-0.12906453,3.22937382,-3.22937382,1.19558505,-1.19558505,1.18735939,-1.18735939,0.03529100,-0.03529100,1.19990186,-1.19990186,0.51154743,-0.51154743,0.00870481,-0.00870481
-0.12306153,3.18472946,-3.18472946,1.17337014,-1.17337014,1.17082898,-1.17082898,0.03563939,-0.03563939,1.19566898,-1.19566898,0.49688571,-0.49688571,0.00854010,-0.00854010
-0.11705853,3.12704707,-3.12704707,1.14579833,-1.14579833,1.14930814,-1.14930814,0.03583033,-0.03583033,1.18732554,-1.18732554,0.47982709,-0.47982709,0.00833397,-0.00833397
-0.11105553,3.05741659,-3.05741659,1.11340619,-1.11340619,1.12316854,-1.12316854,0.03586504,-0.03586504,1.17506642,-1.17506642,0.46070432,-0.46070432,0.00809034,-0.00809034
-0.10505253,2.97712852,-2.97712852,1.07681331,-1.07681331,1.09286146,-1.09286146,0.03574790,-0.03574790,1.15915070,-1.15915070,0.43988557,-0.43988557,0.00781375,-0.00781375
-0.09904952,2.88763310,-2.88763309,1.03670294,-1.03670294,1.05890415,-1.05890415,0.03548614,-0.03548614,1.13988992,-1.13988992,0.41776348,-0.41776348,0.00750924,-0.00750924
-0.09304652,2.79049722,-2.79049722,0.99380175,-0.99380175,1.02186521,-1.02186521,0.03508953,-0.03508953,1.11763581,-1.11763581,0.39474395,-0.39474395,0.00718226,-0.00718226
-0.08704352,2.68736087,-2.68736087,0.94885941,-0.94885941,0.98234921,-0.98234921,0.03457000,-0.03457000,1.09276799,-1.09276799,0.37123528,-0.37123528,0.00683848,-0.00683848
-0.08104052,2.57989432,-2.57989432,0.90262870,-0.90262869,0.94098122,-0.94098122,0.03394115,-0.03394115,1.06568212,-1.06568212,0.34763774,-0.34763774,0.00648368,-0.00648368
-0.07503752,2.46975770,-2.46975770,0.85584684,-0.85584684,0.89839172,-0.89839172,0.03321790,-0.03321790,1.03677902,-1.03677902,0.32433412,-0.32433412,0.00612361,-0.00612361
-0.06903452,2.35856367,-2.35856367,0.80921852,-0.80921852,0.85520222,-0.85520221,0.03241593,-0.03241593,1.00645492,-1.00645492,0.30168128,-0.30168128,0.00576386,-0.00576386
-0.06303152,2.24784434,-2.24784434,0.76340100,-0.76340099,0.81201196,-0.81201196,0.03155132,-0.03155132,0.97509312,-0.97509312,0.28000314,-0.28000314,0.00540974,-0.00540974
-0.05702851,2.13902272,-2.13902272,0.71899155,-0.71899155,0.76938609,-0.76938609,0.03064013,-0.03064013,0.94305721,-0.94305721,0.25958486,-0.25958486,0.00506621,-0.00506621
-0.05102551,2.03338908,-2.03338908,0.67651752,-0.67651752,0.72784527,-0.72784527,0.02969796,-0.02969796,0.91068570,-0.91068570,0.24066864,-0.24066864,0.00473774,-0.00473774
-0.04502251,1.93208234,-1.93208234,0.63642887,-0.63642887,0.68785706,-0.68785706,0.02873973,-0.02873973,0.87828801,-0.87828801,0.22345073,-0.22345073,0.00442830,-0.00442830
-0.03901951,1.83607614,-1.83607614,0.59909319,-0.59909319,0.64982900,-0.64982900,0.02777928,-0.02777928,0.84614175,-0.84614175,0.20807990,-0.20807990,0.00414126,-0.00414126
-0.03301651,1.74616958,-1.74616958,0.56479316,-0.56479316,0.61410343,-0.61410343,0.02682925,-0.02682925,0.81449095,-0.81449095,0.19465708,-0.19465708,0.00387938,-0.00387938
-0.02701351,1.66298198,-1.66298198,0.53372603,-0.53372603,0.58095401,-0.58095401,0.02590080,-0.02590080,0.78354514,-0.78354514,0.18323606,-0.18323606,0.00364478,-0.00364478
-0.02101051,1.58695142,-1.58695142,0.50600516,-0.50600515,0.55058380,-0.55058380,0.02500358,-0.02500358,0.75347903,-0.75347903,0.17382516,-0.17382516,0.00343893,-0.00343893
-0.01500750,1.51833670,-1.51833670,0.48166311,-0.48166311,0.52312493,-0.52312493,0.02414555,-0.02414555,0.72443268,-0.72443268,0.16638975,-0.16638975,0.00326264,-0.00326264
-0.00900450,1.45722214,-1.45722214,0.46065633,-0.46065633,0.49863958,-0.49863958,0.02333302,-0.02333302,0.69651195,-0.69651195,0.16085533,-0.16085533,0.00311610,-0.00311610
-0.00300150,1.40352530,-1.40352530,0.44287097,-0.44287097,0.47712241,-0.47712241,0.02257058,-0.02257058,0.66978939,-0.66978939,0.15711128,-0.15711128,0.00299888,-0.00299888
0.00300150,1.35700711,-1.35700711,0.42812976,-0.42812976,0.45850408,-0.45850408,0.02186118,-0.02186118,0.64430529,-0.64430529,0.15501503,-0.15501503,0.00290998,-0.00290998
0.00900450,1.31728445,-1.31728445,0.41619987,-0.41619987,0.44265602,-0.44265602,0.02120615,-0.02120615,0.62006921,-0.62006921,0.15439649,-0.15439649,0.00284786,-0.00284786
0.01500750,1.28384512,-1.28384512,0.40680140,-0.40680140,0.42939628,-0.42939628,0.02060532,-0.02060532,0.59706186,-0.59706186,0.15506296,-0.15506296,0.00281052,-0.00281052
0.02101051,1.25606512,-1.25606512,0.39961656,-0.39961656,0.41849627,-0.41849627,0.02005717,-0.02005717,0.57523762,-0.57523762,0.15680412,-0.15680412,0.00279552,-0.00279552
0.02701351,1.23322816,-1.23322816,0.39429936,-0.39429936,0.40968860,-0.40968860,0.01955893,-0.01955893,0.55452763,-0.55452763,0.15939727,-0.15939727,0.00280007,-0.00280007
0.03301651,1.21454734,-1.21454734,0.39048566,-0.39048566,0.40267558,-0.40267558,0.01910687,-0.01910687,0.53484371,-0.53484371,0.16261265,-0.16261265,0.00282113,-0.00282113
0.03901951,1.19918886,-1.19918886,0.38780352,-0.38780352,0.39713853,-0.39713853,0.01869643,-0.01869643,0.51608303,-0.51608303,0.16621885,-0.16621885,0.00285543,-0.00285543
0.04502251,1.18629737,-1.18629737,0.38588358,-0.38588358,0.39274761,-0.39274761,0.01832262,-0.01832262,0.49813348,-0.49813348,0.16998810,-0.16998810,0.00289962,-0.00289962
0.05102551,1.17502256,-1.17502256,0.38436947,-0.38436947,0.38917205,-0.38917205,0.01798021,-0.01798021,0.48087993,-0.48087993,0.17370157,-0.17370157,0.00295034,-0.00295034
0.05702851,1.16454656,-1.16454656,0.38292782,-0.38292782,0.38609046,-0.38609046,0.01766419,-0.01766419,0.46421087,-0.46421087,0.17715433,-0.17715433,0.00300432,-0.00300432
0.06303152,1.15411130,-1.15411130,0.38125789,-0.38125789,0.38320114,-0.38320114,0.01737006,-0.01737006,0.44802561,-0.44802561,0.18016004,-0.18016004,0.00305849,-0.00305849
0.06903452,1.14304518,-1.14304518,0.37910030,-0.37910030,0.38023194,-0.38023194,0.01709430,-0.01709430,0.43224156,-0.43224156,0.18255514,-0.18255514,0.00311007,-0.00311007
0.07503752,1.13078825,-1.13078825,0.37624495,-0.37624495,0.37694951,-0.37694951,0.01683473,-0.01683473,0.41680139,-0.41680139,0.18420247,-0.18420247,0.00315665,-0.00315665
0.08104052,1.11691489,-1.11691489,0.37253755,-0.37253755,0.37316757,-0.37316757,0.01659094,-0.01659094,0.40167985,-0.40167985,0.18499423,-0.18499423,0.00319634,-0.00319634
0.08704352,1.10115334,-1.10115334,0.36788485,-0.36788485,0.36875395,-0.36875395,0.01636469,-0.01636469,0.38688975,-0.38688975,0.18485410,-0.18485410,0.00322778,-0.00322778
0.09304652,1.08340108,-1.08340108,0.36225814,-0.36225814,0.36363618,-0.36363618,0.01616029,-0.01616029,0.37248708,-0.37248708,0.18373852,-0.18373852,0.00325026,-0.00325026
0.09904952,1.06373569,-1.06373569,0.35569504,-0.35569504,0.35780535,-0.35780535,0.01598485,-0.01598485,0.35857479,-0.35857479,0.18163702,-0.18163702,0.00326374,-0.00326374
0.10505253,1.04242029,-1.04242029,0.34829946,-0.34829946,0.35131808,-0.35131808,0.01584861,-0.01584861,0.34530507,-0.34530507,0.17857165,-0.17857165,0.00326891,-0.00326891
0.11105553,1.01990345,-1.01990345,0.34023959,-0.34023959,0.34429657,-0.34429657,0.01576503,-0.01576503,0.33288004,-0.33288004,0.17459545,-0.17459545,0.00326721,-0.00326721
0.11705853,0.99681326,-0.99681326,0.33174413,-0.33174413,0.33692653,-0.33692653,0.01575089,-0.01575089,0.32155060,-0.32155060,0.16979011,-0.16979011,0.00326080,-0.00326080
0.12306153,0.97394545,-0.97394545,0.32309663,-0.32309663,0.32945316,-0.32945316,0.01582623,-0.01582623,0.31161340,-0.31161340,0.16426275,-0.16426275,0.00325254,-0.00325254
0.12906453,0.95224586,-0.95224586,0.31462823,-0.31462823,0.32217508,-0.32217508,0.01601414,-0.01601414,0.30340598,-0.30340598,0.15814212,-0.15814212,0.00324595,-0.00324595
0.13506753,0.93278741,-0.93278741,0.30670878,-0.30670878,0.31543644,-0.31543644,0.01634046,-0.01634046,0.29730000,-0.29730000,0.15157420,-0.15157420,0.00324513,-0.00324513
0.14107054,0.91674199,-0.91674199,0.29973678,-0.29973678,0.30961735,-0.30961735,0.01683329,-0.01683329,0.29369272,-0.29369272,0.14471750,-0.14471750,0.00325462,-0.00325462
0.14707354,0.90534802,-0.90534802,0.29412805,-0.29412805,0.30512281,-0.30512281,0.01752238,-0.01752238,0.29299674,-0.29299674,0.13773799,-0.13773799,0.00327936,-0.00327936
0.15307654,0.89987411,-0.89987411,0.29030365,-0.29030365,0.30237042,-0.30237042,0.01843833,-0.01843833,0.29562826,-0.29562826,0.13080415,-0.13080415,0.00332448,-0.00332448
0.15907954,0.90157972,-0.90157972,0.28867713,-0.28867713,0.30177706,-0.30177706,0.01961173,-0.01961173,0.30199402,-0.30199402,0.12408193,-0.12408193,0.00339517,-0.00339517
0.16508254,0.91167367,-0.91167367,0.28964138,-0.28964138,0.30374501,-0.30374501,0.02107209,-0.02107209,0.31247708,-0.31247708,0.11773006,-0.11773006,0.00349649,-0.00349649
0.17108554,0.93127143,-0.93127144,0.29355551,-0.29355551,0.30864768,-0.30864768,0.02284668,-0.02284668,0.32742189,-0.32742189,0.11189566,-0.11189566,0.00363324,-0.00363324
0.17708854,0.96135225,-0.96135225,0.30073183,-0.30073183,0.31681530,-0.31681530,0.02495934,-0.02495934,0.34711889,-0.34711889,0.10671029,-0.10671029,0.00380970,-0.00380970
0.18309155,1.00271716,-1.00271717,0.31142345,-0.31142345,0.32852112,-0.32852113,0.02742922,-0.02742922,0.37178907,-0.37178907,0.10228659,-0.10228659,0.00402949,-0.00402949
0.18909455,1.05594924,-1.05594924,0.32581264,-0.32581264,0.34396829,-0.34396829,0.03026946,-0.03026946,0.40156899,-0.40156899,0.09871542,-0.09871542,0.00429541,-0.00429541
0.19509755,1.12137724,-1.12137724,0.34400049,-0.34400049,0.36327798,-0.36327798,0.03348601,-0.03348601,0.43649680,-0.43649681,0.09606377,-0.09606377,0.00460920,-0.00460920
0.20110055,1.19904405,-1.19904405,0.36599805,-0.36599805,0.38647916,-0.38647916,0.03707648,-0.03707648,0.47649982,-0.47649982,0.09437318,-0.09437318,0.00497145,-0.00497145
0.20710355,1.28868132,-1.28868132,0.39171946,-0.39171947,0.41350036,-0.41350036,0.04102918,-0.04102918,0.52138427,-0.52138427,0.09365899,-0.09365899,0.00538146,-0.00538146
0.21310655,1.38969159,-1.38969159,0.42097739,-0.42097739,0.44416397,-0.44416397,0.04532232,-0.04532232,0.57082785,-0.57082785,0.09391013,-0.09391013,0.00583712,-0.00583712
0.21910955,1.50113919,-1.50113919,0.45348104,-0.45348104,0.47818339,-0.47818339,0.04992354,-0.04992354,0.62437572,-0.62437572,0.09508968,-0.09508968,0.00633490,-0.00633490
0.22511256,1.62175107,-1.62175108,0.48883722,-0.48883722,0.51516335,-0.51516335,0.05478974,-0.05478974,0.68144040,-0.68144041,0.09713598,-0.09713598,0.00686979,-0.00686979
0.23111556,1.74992839,-1.74992839,0.52655453,-0.52655453,0.55460370,-0.55460370,0.05986720,-0.05986720,0.74130615,-0.74130615,0.09996448,-0.09996448,0.00743536,-0.00743536
0.23711856,1.88376940,-1.88376940,0.56605093,-0.56605093,0.59590684,-0.59590685,0.06509220,-0.06509220,0.80313795,-0.80313795,0.10347004,-0.10347004,0.00802385,-0.00802385
0.24312156,2.02110387,-2.02110387,0.60666465,-0.60666465,0.63838877,-0.63838878,0.07039196,-0.07039196,0.86599539,-0.86599539,0.10752984,-0.10752984,0.00862629,-0.00862629
0.24912456,2.15953864,-2.15953864,0.64766841,-0.64766841,0.68129368,-0.68129368,0.07568602,-0.07568602,0.92885132,-0.92885132,0.11200679,-0.11200679,0.00923269,-0.00923269
0.25512756,2.29651358,-2.29651358,0.68828663,-0.68828663,0.72381180,-0.72381180,0.08088797,-0.08088797,0.99061496,-0.99061496,0.11675328,-0.11675328,0.00983229,-0.00983229
0.26113057,2.42936645,-2.42936645,0.72771531,-0.72771531,0.76510005,-0.76510005,0.08590759,-0.08590759,1.05015881,-1.05015881,0.12161534,-0.12161534,0.01041383,-0.01041383
0.26713357,2.55540499,-2.55540500,0.76514393,-0.76514393,0.80430495,-0.80430495,0.09065314,-0.09065314,1.10634888,-1.10634888,0.12643688,-0.12643689,0.01096585,-0.01096585
0.27313657,2.67198373,-2.67198373,0.79977873,-0.79977873,0.84058696,-0.84058696,0.09503397,-0.09503397,1.15807682,-1.15807682,0.13106426,-0.13106426,0.01147703,-0.01147703
0.27913957,2.77658278,-2.77658278,0.83086653,-0.83086653,0.87314536,-0.87314536,0.09896318,-0.09896318,1.20429323,-1.20429324,0.13535060,-0.13535060,0.01193653,-0.01193653
0.28514257,2.86688579,-2.86688579,0.85771827,-0.85771827,0.90124294,-0.90124294,0.10236025,-0.10236025,1.24404053,-1.24404053,0.13916014,-0.13916014,0.01233435,-0.01233435
0.29114557,2.94085370,-2.94085370,0.87973118,-0.87973118,0.92422918,-0.92422918,0.10515357,-0.10515357,1.27648417,-1.27648417,0.14237221,-0.14237221,0.01266161,-0.01266161
0.29714857,2.99679142,-2.99679142,0.89640887,-0.89640887,0.94156122,-0.94156122,0.10728280,-0.10728280,1.30094092,-1.30094092,0.14488482,-0.14488482,0.01291092,-0.01291092
0.30315158,3.03340443,-3.03340443,0.90737832,-0.90737832,0.95282162,-0.95282162,0.10870081,-0.10870081,1.31690294,-1.31690294,0.14661766,-0.14661766,0.01307653,-0.01307653
0.30915458,3.04984288,-3.04984288,0.91240313,-0.91240313,0.95773209,-0.95773209,0.10937526,-0.10937526,1.32405651,-1.32405651,0.14751455,-0.14751455,0.01315463,-0.01315463
0.31515758,3.04573118,-3.04573118,0.91139234,-0.91139234,0.95616269,-0.95616269,0.10928965,-0.10928965,1.32229465,-1.32229465,0.14754502,-0.14754502,0.01314338,-0.01314338
0.32116058,3.02118181,-3.02118181,0.90440456,-0.90440456,0.94813590,-0.94813590,0.10844385,-0.10844385,1.31172311,-1.31172311,0.14670516,-0.14670516,0.01304309,-0.01304309
0.32716358,2.97679270,-2.97679270,0.89164705,-0.89164705,0.93382569,-0.93382569,0.10685407,-0.10685407,1.29265930,-1.29265930,0.14501764,-0.14501764,0.01285609,-0.01285609
0.33316658,2.91362836,-2.91362836,0.87346996,-0.87346996,0.91355127,-0.91355127,0.10455222,-0.10455222,1.26562439,-1.26562439,0.14253087,-0.14253087,0.01258674,-0.01258674
0.33916958,2.83318571,-2.83318571,0.85035582,-0.85035582,0.88776618,-0.88776618,0.10158475,-0.10158475,1.23132884,-1.23132884,0.13931732,-0.13931732,0.01224124,-0.01224124
0.34517259,2.73734615,-2.73734614,0.82290489,-0.82290489,0.85704299,-0.85704299,0.09801108,-0.09801108,1.19065217,-1.19065217,0.13547122,-0.13547122,0.01182742,-0.01182742
0.35117559,2.62831613,-2.62831613,0.79181691,-0.79181691,0.82205445,-0.82205445,0.09390150,-0.09390150,1.14461771,-1.14461771,0.13110545,-0.13110545,0.01135449,-0.01135449
0.35717859,2.50855888,-2.50855887,0.75787006,-0.75787006,0.78355191,-0.78355191,0.08933490,-0.08933490,1.09436358,-1.09436358,0.12634808,-0.12634808,0.01083271,-0.01083271
0.36318159,2.38072017,-2.38072017,0.72189800,-0.72189800,0.74234195,-0.74234195,0.08439618,-0.08439618,1.04111110,-1.04111110,0.12133836,-0.12133836,0.01027312,-0.01027312
0.36918459,2.24755133,-2.24755132,0.68476583,-0.68476583,0.69926217,-0.69926217,0.07917366,-0.07917366,0.98613180,-0.98613180,0.11622255,-0.11622255,0.00968712,-0.00968712
0.37518759,2.11183241,-2.11183240,0.64734596,-0.64734595,0.65515728,-0.65515728,0.07375648,-0.07375648,0.93071443,-0.93071443,0.11114957,-0.11114957,0.00908620,-0.00908620
0.38119060,1.97629847,-1.97629847,0.61049469,-0.61049469,0.61085610,-0.61085610,0.06823213,-0.06823213,0.87613306,-0.87613306,0.10626674,-0.10626674,0.00848156,-0.00848156
0.38719360,1.84357144,-1.84357144,0.57503026,-0.57503026,0.56715061,-0.56715061,0.06268421,-0.06268421,0.82361725,-0.82361725,0.10171560,-0.10171560,0.00788387,-0.00788387
0.39319660,1.71609957,-1.71609956,0.54171296,-0.54171296,0.52477746,-0.52477746,0.05719047,-0.05719047,0.77432518,-0.77432518,0.09762811,-0.09762811,0.00730295,-0.00730295
0.39919960,1.59610612,-1.59610611,0.51122790,-0.51122790,0.48440245,-0.48440245,0.05182125,-0.05182125,0.72932040,-0.72932040,0.09412308,-0.09412308,0.00674758,-0.00674758
0.40520260,1.48554831,-1.48554831,0.48417075,-0.48417075,0.44660850,-0.44660850,0.04663823,-0.04663823,0.68955252,-0.68955252,0.09130318,-0.09130318,0.00622531,-0.00622531
0.41120560,1.38608693,-1.38608693,0.46103663,-0.46103663,0.41188697,-0.41188697,0.04169371,-0.04169371,0.65584211,-0.65584211,0.08925242,-0.08925242,0.00574240,-0.00574240
0.41720860,1.29906671,-1.29906671,0.44221231,-0.44221231,0.38063249,-0.38063249,0.03703013,-0.03703013,0.62886978,-0.62886978,0.08803418,-0.08803418,0.00530366,-0.00530366
0.42321161,1.22550687,-1.22550686,0.42797160,-0.42797160,0.35314107,-0.35314107,0.03268012,-0.03268012,0.60916932,-0.60916932,0.08768984,-0.08768984,0.00491250,-0.00491250
0.42921461,1.16610126,-1.16610126,0.41847392,-0.41847392,0.32961124,-0.32961123,0.02866677,-0.02866677,0.59712460,-0.59712460,0.08823799,-0.08823799,0.00457095,-0.00457095
0.43521761,1.12122686,-1.12122686,0.41376571,-0.41376571,0.31014774,-0.31014774,0.02500425,-0.02500425,0.59296984,-0.59296983,0.08967431,-0.08967431,0.00427972,-0.00427972
0.44122061,1.09095941,-1.09095941,0.41378456,-0.41378456,0.29476755,-0.29476755,0.02169866,-0.02169866,0.59679285,-0.59679285,0.09197194,-0.09197194,0.00403828,-0.00403828
0.44722361,1.07509504,-1.07509504,0.41836567,-0.41836567,0.28340752,-0.28340752,0.01874897,-0.01874897,0.60854084,-0.60854084,0.09508247,-0.09508247,0.00384503,-0.00384503
0.45322661,1.07317629,-1.07317629,0.42725037,-0.42725037,0.27593339,-0.27593339,0.01614817,-0.01614817,0.62802822,-0.62802822,0.09893743,-0.09893743,0.00369745,-0.00369745
0.45922961,1.08452158,-1.08452158,0.44009637,-0.44009637,0.27214957,-0.27214957,0.01388438,-0.01388438,0.65494615,-0.65494615,0.10345034,-0.10345034,0.00359224,-0.00359224
