energy_ev,total_up,total_down,Ge_p_up,Ge_p_down,Ge_d_up,Ge_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
0.74737369,1.05623834,-1.05623833,0.13143304,-0.13143305,0.00000000,-0.00000000,0.28177019,-0.28177019,0.22206278,-0.22206277,0.00417826,-0.00417826,0.73316180,-0.73316180
0.75337669,1.05296609,-1.05296608,0.13994298,-0.13994298,0.00000000,-0.00000000,0.28607878,-0.28607877,0.21632116,-0.21632116,0.00441751,-0.00441751,0.72871125,-0.72871125
0.75937969,1.05071850,-1.05071850,0.14862655,-0.14862655,0.00000000,-0.00000000,0.29091142,-0.29091142,0.21076204,-0.21076204,0.00465554,-0.00465554,0.72489684,-0.72489684
0.76538269,1.04948720,-1.04948720,0.15737779,-0.15737779,0.00000000,-0.00000000,0.29619075,-0.29619075,0.20543393,-0.20543392,0.00488939,-0.00488939,0.72175703,-0.72175702
0.77138569,1.04924094,-1.04924094,0.16607928,-0.16607929,0.00000000,-0.00000000,0.30182183,-0.30182182,0.20037882,-0.20037882,0.00511588,-0.00511588,0.71933471,-0.71933471
0.77738869,1.04992987,-1.04992987,0.17460468,-0.17460468,0.00000000,-0.00000000,0.30769499,-0.30769499,0.19563206,-0.19563206,0.00533166,-0.00533166,0.71767962,-0.71767962
0.78339170,1.05149066,-1.05149066,0.18282173,-0.18282173,0.00000000,-0.00000000,0.31368942,-0.31368942,0.19122251,-0.19122251,0.00553330,-0.00553330,0.71685047,-0.71685047
0.78939470,1.05385211,-1.05385211,0.19059571,-0.19059572,0.00000000,-0.00000000,0.31967716,-0.31967716,0.18717288,-0.18717288,0.00571736,-0.00571736,0.71691657,-0.71691657
0.79539770,1.05694079,-1.05694078,0.19779317,-0.19779317,0.00000000,-0.00000000,0.32552755,-0.32552755,0.18350025,-0.18350025,0.00588050,-0.00588050,0.71795853,-0.71795853
0.80140070,1.06068619,-1.06068618,0.20428569,-0.20428570,0.00000000,-0.00000000,0.33111170,-0.33111170,0.18021654,-0.18021654,0.00601957,-0.00601957,0.72006790,-0.72006790
0.80740370,1.06502502,-1.06502502,0.20995376,-0.20995377,0.00000000,-0.00000000,0.33630692,-0.33630692,0.17732913,-0.17732912,0.00613171,-0.00613171,0.72334543,-0.72334542
0.81340670,1.06990431,-1.06990431,0.21469037,-0.21469037,0.00000000,-0.00000000,0.34100079,-0.34100079,0.17484126,-0.17484126,0.00621442,-0.00621442,0.72789798,-0.72789798
0.81940970,1.07528298,-1.07528298,0.21840428,-0.21840428,0.00000000,-0.00000000,0.34509479,-0.34509479,0.17275250,-0.17275250,0.00626567,-0.00626567,0.73383406,-0.73383406
0.82541271,1.08113188,-1.08113188,0.22102289,-0.22102289,0.00000000,-0.00000000,0.34850724,-0.34850724,0.17105895,-0.17105894,0.00628397,-0.00628397,0.74125798,-0.74125798
0.83141571,1.08743212,-1.08743212,0.22249438,-0.22249438,0.00000000,-0.00000000,0.35117541,-0.35117541,0.16975337,-0.16975337,0.00626841,-0.00626841,0.75026304,-0.75026304
0.83741871,1.09417183,-1.09417183,0.22278931,-0.22278931,0.00000000,-0.00000000,0.35305683,-0.35305683,0.16882518,-0.16882517,0.00621867,-0.00621867,0.76092391,-0.76092391
0.84342171,1.10134159,-1.10134159,0.22190133,-0.22190134,0.00000000,-0.00000000,0.35412958,-0.35412958,0.16826023,-0.16826023,0.00613511,-0.00613511,0.77328862,-0.77328862
0.84942471,1.10892871,-1.10892871,0.21984726,-0.21984726,0.00000000,-0.00000000,0.35439177,-0.35439177,0.16804059,-0.16804059,0.00601870,-0.00601870,0.78737055,-0.78737055
0.85542771,1.11691083,-1.11691083,0.21666625,-0.21666625,0.00000000,-0.00000000,0.35386005,-0.35386005,0.16814415,-0.16814415,0.00587102,-0.00587102,0.80314099,-0.80314100
0.86143072,1.12524926,-1.12524927,0.21241835,-0.21241835,0.00000000,-0.00000000,0.35256743,-0.35256743,0.16854426,-0.16854426,0.00569420,-0.00569420,0.82052263,-0.82052264
0.86743372,1.13388249,-1.13388249,0.20718233,-0.20718233,0.00000000,-0.00000000,0.35056047,-0.35056046,0.16920935,-0.16920934,0.00549091,-0.00549091,0.83938443,-0.83938443
0.87343672,1.14272038,-1.14272038,0.20105304,-0.20105304,0.00000000,-0.00000000,0.34789593,-0.34789593,0.17010262,-0.17010262,0.00526421,-0.00526421,0.85953832,-0.85953832
0.87943972,1.15163949,-1.15163949,0.19413831,-0.19413831,0.00000000,-0.00000000,0.34463727,-0.34463727,0.17118193,-0.17118193,0.00501750,-0.00501750,0.88073805,-0.88073805
0.88544272,1.16047997,-1.16047997,0.18655554,-0.18655554,0.00000000,-0.00000000,0.34085097,-0.34085097,0.17239974,-0.17239974,0.00475445,-0.00475445,0.90268035,-0.90268035
0.89144572,1.16904427,-1.16904427,0.17842821,-0.17842821,0.00000000,-0.00000000,0.33660300,-0.33660300,0.17370334,-0.17370334,0.00447883,-0.00447883,0.92500858,-0.92500859
0.89744872,1.17709796,-1.17709796,0.16988238,-0.16988238,0.00000000,-0.00000000,0.33195562,-0.33195561,0.17503533,-0.17503533,0.00419448,-0.00419448,0.94731886,-0.94731887
0.90345173,1.18437282,-1.18437282,0.16104332,-0.16104332,0.00000000,-0.00000000,0.32696461,-0.32696461,0.17633433,-0.17633433,0.00390518,-0.00390518,0.96916852,-0.96916852
0.90945473,1.19057207,-1.19057207,0.15203244,-0.15203243,0.00000000,-0.00000000,0.32167716,-0.32167716,0.17753595,-0.17753595,0.00361457,-0.00361456,0.99008668,-0.99008668
0.91545773,1.19537770,-1.19537770,0.14296454,-0.14296454,0.00000000,-0.00000000,0.31613036,-0.31613036,0.17857402,-0.17857402,0.00332604,-0.00332604,1.00958664,-1.00958664
0.92146073,1.19845967,-1.19845966,0.13394560,-0.13394559,0.00000000,-0.00000000,0.31035053,-0.31035052,0.17938208,-0.17938208,0.00304273,-0.00304273,1.02717948,-1.02717948
0.92746373,1.19948648,-1.19948648,0.12507097,-0.12507097,0.00000000,-0.00000000,0.30435325,-0.30435325,0.17989494,-0.17989494,0.00276742,-0.00276742,1.04238855,-1.04238855
0.93346673,1.19813692,-1.19813692,0.11642418,-0.11642418,0.00000000,-0.00000000,0.29814418,-0.29814418,0.18005048,-0.18005048,0.00250252,-0.00250252,1.05476413,-1.05476414
0.93946973,1.19411213,-1.19411213,0.10807623,-0.10807623,0.00000000,-0.00000000,0.29172046,-0.29172046,0.17979141,-0.17979141,0.00225002,-0.00225002,1.06389782,-1.06389782
0.94547274,1.18714777,-1.18714777,0.10008541,-0.10008541,0.00000000,-0.00000000,0.28507273,-0.28507273,0.17906708,-0.17906708,0.00201153,-0.00201153,1.06943586,-1.06943586
0.95147574,1.17702554,-1.17702554,0.09249760,-0.09249760,0.00000000,-0.00000000,0.27818753,-0.27818753,0.17783513,-0.17783513,0.00178823,-0.00178823,1.07109108,-1.07109109
0.95747874,1.16358352,-1.16358351,0.08534694,-0.08534694,0.00000000,-0.00000000,0.27105003,-0.27105003,0.17606300,-0.17606300,0.00158092,-0.00158092,1.06865287,-1.06865287
0.96348174,1.14672493,-1.14672493,0.07865689,-0.07865689,0.00000000,-0.00000000,0.26364678,-0.26364677,0.17372919,-0.17372919,0.00139005,-0.00139005,1.06199468,-1.06199468
0.96948474,1.12642487,-1.12642486,0.07244154,-0.07244154,0.00000000,-0.00000000,0.25596852,-0.25596851,0.17082425,-0.17082425,0.00121572,-0.00121572,1.05107897,-1.05107897
0.97548774,1.10273467,-1.10273466,0.06670708,-0.06670708,0.00000000,-0.00000000,0.24801275,-0.24801275,0.16735137,-0.16735137,0.00105775,-0.00105775,1.03595921,-1.03595921
0.98149075,1.07578374,-1.07578373,0.06145339,-0.06145339,0.00000000,-0.00000000,0.23978601,-0.23978601,0.16332662,-0.16332662,0.00091572,-0.00091572,1.01677903,-1.01677903
0.98749375,1.04577879,-1.04577878,0.05667573,-0.05667573,0.00000000,-0.00000000,0.23130568,-0.23130567,0.15877881,-0.15877881,0.00078900,-0.00078900,0.99376846,-0.99376845
0.99349675,1.01300047,-1.01300046,0.05236629,-0.05236629,0.00000000,-0.00000000,0.22260131,-0.22260131,0.15374895,-0.15374895,0.00067680,-0.00067680,0.96723749,-0.96723749
0.99949975,0.97779767,-0.97779766,0.04851575,-0.04851575,0.00000000,-0.00000000,0.21371546,-0.21371546,0.14828934,-0.14828933,0.00057821,-0.00057821,0.93756733,-0.93756732
1.00550275,0.94057959,-0.94057958,0.04511475,-0.04511474,0.00000000,-0.00000000,0.20470383,-0.20470382,0.14246233,-0.14246233,0.00049226,-0.00049226,0.90519948,-0.90519948
1.01150575,0.90180616,-0.90180615,0.04215509,-0.04215509,0.00000000,-0.00000000,0.19563496,-0.19563496,0.13633883,-0.13633883,0.00041794,-0.00041794,0.87062345,-0.87062344
1.01750875,0.86197703,-0.86197702,0.03963094,-0.03963094,0.00000000,-0.00000000,0.18658939,-0.18658939,0.12999658,-0.12999658,0.00035422,-0.00035422,0.83436323,-0.83436322
1.02351176,0.82161977,-0.82161976,0.03753972,-0.03753972,0.00000000,-0.00000000,0.17765833,-0.17765833,0.12351827,-0.12351827,0.00030009,-0.00030008,0.79696334,-0.79696334
1.02951476,0.78127768,-0.78127767,0.03588293,-0.03588293,0.00000000,-0.00000000,0.16894203,-0.16894202,0.11698965,-0.11698965,0.00025459,-0.00025459,0.75897485,-0.75897484
1.03551776,0.74149773,-0.74149773,0.03466677,-0.03466676,0.00000000,-0.00000000,0.16054782,-0.16054782,0.11049759,-0.11049758,0.00021683,-0.00021683,0.72094177,-0.72094177
1.04152076,0.70281907,-0.70281906,0.03390261,-0.03390261,0.00000000,-0.00000000,0.15258812,-0.15258811,0.10412821,-0.10412821,0.00018599,-0.00018599,0.68338856,-0.68338856
1.04752376,0.66576251,-0.66576250,0.03360735,-0.03360735,0.00000000,-0.00000000,0.14517819,-0.14517819,0.09796524,-0.09796524,0.00016135,-0.00016135,0.64680878,-0.64680878
1.05352676,0.63082137,-0.63082137,0.03380363,-0.03380363,0.00000000,-0.00000000,0.13843412,-0.13843412,0.09208850,-0.09208849,0.00014225,-0.00014225,0.61165549,-0.61165549
1.05952976,0.59845382,-0.59845381,0.03451996,-0.03451996,0.00000000,-0.00000000,0.13247079,-0.13247078,0.08657260,-0.08657260,0.00012818,-0.00012818,0.57833348,-0.57833347
1.06553277,0.56907692,-0.56907692,0.03579069,-0.03579069,0.00000000,-0.00000000,0.12740007,-0.12740007,0.08148600,-0.08148600,0.00011870,-0.00011870,0.54719344,-0.54719344
1.07153577,0.54306255,-0.54306254,0.03765593,-0.03765593,0.00000000,-0.00000000,0.12332928,-0.12332928,0.07689027,-0.07689026,0.00011349,-0.00011349,0.51852827,-0.51852827
1.07753877,0.52073488,-0.52073487,0.04016138,-0.04016138,0.00000000,-0.00000000,0.12035980,-0.12035980,0.07283961,-0.07283961,0.00011233,-0.00011233,0.49257128,-0.49257127
1.08354177,0.50236962,-0.50236962,0.04335792,-0.04335792,0.00000000,-0.00000000,0.11858605,-0.11858604,0.06938072,-0.06938072,0.00011509,-0.00011509,0.46949630,-0.46949629
1.08954477,0.48819463,-0.48819462,0.04730122,-0.04730122,0.00000000,-0.00000000,0.11809462,-0.11809462,0.06655278,-0.06655278,0.00012175,-0.00012175,0.44941951,-0.44941951
1.09554777,0.47839158,-0.47839158,0.05205110,-0.05205110,0.00000000,-0.00000000,0.11896371,-0.11896371,0.06438774,-0.06438774,0.00013237,-0.00013237,0.43240269,-0.43240269
1.10155078,0.47309863,-0.47309863,0.05767068,-0.05767069,0.00000000,-0.00000000,0.12126255,-0.12126255,0.06291063,-0.06291063,0.00014709,-0.00014709,0.41845759,-0.41845759
1.10755378,0.47241348,-0.47241348,0.06422544,-0.06422544,0.00000000,-0.00000000,0.12505113,-0.12505113,0.06214003,-0.06214003,0.00016613,-0.00016613,0.40755125,-0.40755125
1.11355678,0.47639660,-0.47639660,0.07178189,-0.07178189,0.00000000,-0.00000000,0.13037975,-0.13037975,0.06208860,-0.06208860,0.00018977,-0.00018977,0.39961185,-0.39961185
1.11955978,0.48507437,-0.48507438,0.08040610,-0.08040610,0.00000000,-0.00000000,0.13728866,-0.13728866,0.06276351,-0.06276351,0.00021835,-0.00021835,0.39453479,-0.39453479
1.12556278,0.49844167,-0.49844167,0.09016187,-0.09016187,0.00000000,-0.00000000,0.14580750,-0.14580750,0.06416684,-0.06416684,0.00025222,-0.00025222,0.39218878,-0.39218878
1.13156578,0.51646373,-0.51646373,0.10110869,-0.10110869,0.00000000,-0.00000000,0.15595465,-0.15595465,0.06629593,-0.06629593,0.00029179,-0.00029179,0.39242167,-0.39242167
1.13756878,0.53907713,-0.53907714,0.11329935,-0.11329935,0.00000000,-0.00000000,0.16773628,-0.16773628,0.06914348,-0.06914348,0.00033744,-0.00033744,0.39506574,-0.39506574
1.14357179,0.56618969,-0.56618970,0.12677736,-0.12677736,0.00000000,-0.00000000,0.18114524,-0.18114524,0.07269758,-0.07269758,0.00038956,-0.00038956,0.39994236,-0.39994236
1.14957479,0.59767932,-0.59767933,0.14157413,-0.14157413,0.00000000,-0.00000000,0.19615969,-0.19615969,0.07694151,-0.07694151,0.00044850,-0.00044850,0.40686589,-0.40686589
1.15557779,0.63339180,-0.63339181,0.15770606,-0.15770606,0.00000000,-0.00000000,0.21274154,-0.21274154,0.08185347,-0.08185347,0.00051457,-0.00051457,0.41564673,-0.41564673
1.16158079,0.67313774,-0.67313775,0.17517155,-0.17517156,0.00000000,-0.00000000,0.23083475,-0.23083475,0.08740608,-0.08740608,0.00058799,-0.00058799,0.42609348,-0.42609348
1.16758379,0.71668891,-0.71668892,0.19394812,-0.19394812,0.00000000,-0.00000000,0.25036360,-0.25036360,0.09356583,-0.09356583,0.00066889,-0.00066889,0.43801431,-0.43801432
1.17358679,0.76377415,-0.76377416,0.21398967,-0.21398968,0.00000000,-0.00000000,0.27123099,-0.27123100,0.10029247,-0.10029247,0.00075731,-0.00075731,0.45121765,-0.45121766
1.17958979,0.81407545,-0.81407546,0.23522420,-0.23522421,0.00000000,-0.00000000,0.29331699,-0.29331700,0.10753845,-0.10753845,0.00085315,-0.00085315,0.46551214,-0.46551214
1.18559280,0.86722442,-0.86722444,0.25755190,-0.25755191,0.00000000,-0.00000000,0.31647763,-0.31647763,0.11524835,-0.11524835,0.00095618,-0.00095618,0.48070622,-0.48070623
1.19159580,0.92279967,-0.92279968,0.28084397,-0.28084397,0.00000000,-0.00000000,0.34054428,-0.34054428,0.12335852,-0.12335852,0.00106601,-0.00106601,0.49660745,-0.49660746
1.19759880,0.98032548,-0.98032549,0.30494220,-0.30494221,0.00000000,-0.00000000,0.36532359,-0.36532359,0.13179690,-0.13179690,0.00118210,-0.00118210,0.51302164,-0.51302164
1.20360180,1.03927225,-1.03927226,0.32965946,-0.32965947,0.00000000,-0.00000000,0.39059821,-0.39059821,0.14048308,-0.14048308,0.00130376,-0.00130376,0.52975212,-0.52975212
1.20960480,1.09905882,-1.09905884,0.35478113,-0.35478114,0.00000000,-0.00000000,0.41612836,-0.41612836,0.14932870,-0.14932871,0.00143014,-0.00143014,0.54659927,-0.54659928
1.21560780,1.15905712,-1.15905714,0.38006759,-0.38006760,0.00000000,-0.00000000,0.44165426,-0.44165427,0.15823819,-0.15823819,0.00156026,-0.00156026,0.56336041,-0.56336042
1.22161081,1.21859901,-1.21859902,0.40525774,-0.40525775,0.00000000,-0.00000000,0.46689958,-0.46689958,0.16710980,-0.16710980,0.00169300,-0.00169300,0.57983018,-0.57983019
1.22761381,1.27698544,-1.27698545,0.43007342,-0.43007343,0.00000000,-0.00000000,0.49157561,-0.49157561,0.17583704,-0.17583704,0.00182713,-0.00182713,0.59580150,-0.59580150
1.23361681,1.33349768,-1.33349769,0.45422476,-0.45422477,0.00000000,-0.00000000,0.51538642,-0.51538642,0.18431042,-0.18431042,0.00196132,-0.00196132,0.61106707,-0.61106707
1.23961981,1.38741024,-1.38741025,0.47741618,-0.47741619,0.00000000,-0.00000000,0.53803448,-0.53803448,0.19241942,-0.19241942,0.00209419,-0.00209419,0.62542145,-0.62542145
1.24562281,1.43800519,-1.43800520,0.49935288,-0.49935289,0.00000000,-0.00000000,0.55922687,-0.55922687,0.20005469,-0.20005470,0.00222431,-0.00222431,0.63866359,-0.63866359
1.25162581,1.48458721,-1.48458722,0.51974760,-0.51974761,0.00000000,-0.00000000,0.57868162,-0.57868163,0.20711038,-0.20711038,0.00235024,-0.00235024,0.65059969,-0.65059969
1.25762881,1.52649877,-1.52649878,0.53832739,-0.53832740,0.00000000,-0.00000000,0.59613417,-0.59613417,0.21348641,-0.21348641,0.00247056,-0.00247056,0.66104630,-0.66104631
1.26363182,1.56313501,-1.56313502,0.55484013,-0.55484014,0.00000000,-0.00000000,0.61134340,-0.61134340,0.21909078,-0.21909078,0.00258389,-0.00258389,0.66983350,-0.66983350
1.26963482,1.59395737,-1.59395738,0.56906047,-0.56906047,0.00000000,-0.00000000,0.62409726,-0.62409725,0.22384164,-0.22384164,0.00268891,-0.00268891,0.67680791,-0.67680791
1.27563782,1.61850578,-1.61850578,0.58079513,-0.58079513,0.00000000,-0.00000000,0.63421762,-0.63421762,0.22766915,-0.22766915,0.00278442,-0.00278442,0.68183551,-0.68183551
1.28164082,1.63640856,-1.63640857,0.58988719,-0.58988720,0.00000000,-0.00000000,0.64156421,-0.64156421,0.23051697,-0.23051697,0.00286929,-0.00286929,0.68480409,-0.68480410
1.28764382,1.64739007,-1.64739008,0.59621938,-0.59621938,0.00000000,-0.00000000,0.64603743,-0.64603743,0.23234341,-0.23234341,0.00294256,-0.00294256,0.68562516,-0.68562516
1.29364682,1.65127549,-1.65127550,0.59971611,-0.59971612,0.00000000,-0.00000000,0.64758006,-0.64758006,0.23312219,-0.23312219,0.00300338,-0.00300338,0.68423537,-0.68423537
1.29964982,1.64799296,-1.64799296,0.60034444,-0.60034444,0.00000000,-0.00000000,0.64617780,-0.64617779,0.23284268,-0.23284268,0.00305106,-0.00305106,0.68059735,-0.68059735
1.30565283,1.63757294,-1.63757294,0.59811381,-0.59811381,0.00000000,-0.00000000,0.64185860,-0.64185860,0.23150986,-0.23150986,0.00308509,-0.00308509,0.67470003,-0.67470003
1.31165583,1.62014518,-1.62014517,0.59307473,-0.59307473,0.00000000,-0.00000000,0.63469103,-0.63469103,0.22914379,-0.22914379,0.00310508,-0.00310508,0.66655839,-0.66655839
1.31765883,1.59593335,-1.59593334,0.58531654,-0.58531654,0.00000000,-0.00000000,0.62478165,-0.62478164,0.22577875,-0.22577875,0.00311084,-0.00311084,0.65621285,-0.65621285
1.32366183,1.56524793,-1.56524792,0.57496437,-0.57496437,0.00000000,-0.00000000,0.61227164,-0.61227163,0.22146217,-0.22146217,0.00310233,-0.00310233,0.64372824,-0.64372824
1.32966483,1.52847769,-1.52847768,0.56217550,-0.56217550,0.00000000,-0.00000000,0.59733290,-0.59733290,0.21625325,-0.21625325,0.00307970,-0.00307970,0.62919252,-0.62919252
1.33566783,1.48608019,-1.48608018,0.54713532,-0.54713532,0.00000000,-0.00000000,0.58016374,-0.58016374,0.21022148,-0.21022148,0.00304323,-0.00304323,0.61271534,-0.61271534
1.34167084,1.43857171,-1.43857170,0.53005300,-0.53005300,0.00000000,-0.00000000,0.56098435,-0.56098434,0.20344509,-0.20344509,0.00299338,-0.00299338,0.59442642,-0.59442642
1.34767384,1.38651709,-1.38651708,0.51115719,-0.51115719,0.00000000,-0.00000000,0.54003227,-0.54003227,0.19600943,-0.19600942,0.00293076,-0.00293076,0.57447392,-0.57447391
1.35367684,1.33051969,-1.33051967,0.49069168,-0.49069167,0.00000000,-0.00000000,0.51755802,-0.51755801,0.18800540,-0.18800540,0.00285615,-0.00285615,0.55302272,-0.55302271
1.35967984,1.27121171,-1.27121169,0.46891130,-0.46891130,0.00000000,-0.00000000,0.49382081,-0.49382080,0.17952799,-0.17952799,0.00277045,-0.00277045,0.53025267,-0.53025267
1.36568284,1.20924520,-1.20924518,0.44607813,-0.44607813,0.00000000,-0.00000000,0.46908475,-0.46908475,0.17067484,-0.17067484,0.00267472,-0.00267472,0.50635681,-0.50635681
1.37168584,1.14528368,-1.14528367,0.42245794,-0.42245794,0.00000000,-0.00000000,0.44361525,-0.44361524,0.16154502,-0.16154501,0.00257015,-0.00257015,0.48153946,-0.48153945
1.37768884,1.07999458,-1.07999457,0.39831706,-0.39831706,0.00000000,-0.00000000,0.41767587,-0.41767586,0.15223781,-0.15223781,0.00245804,-0.00245804,0.45601426,-0.45601426
1.38369185,1.01404235,-1.01404233,0.37391962,-0.37391962,0.00000000,-0.00000000,0.39152554,-0.39152553,0.14285180,-0.14285180,0.00233980,-0.00233980,0.43000208,-0.43000208
1.38969485,0.94808236,-0.94808235,0.34952512,-0.34952512,0.00000000,-0.00000000,0.36541617,-0.36541616,0.13348393,-0.13348393,0.00221694,-0.00221694,0.40372875,-0.40372874
1.39569785,0.88275554,-0.88275553,0.32538636,-0.32538636,0.00000000,-0.00000000,0.33959056,-0.33959056,0.12422879,-0.12422879,0.00209105,-0.00209105,0.37742264,-0.37742264
1.40170085,0.81868357,-0.81868356,0.30174771,-0.30174771,0.00000000,-0.00000000,0.31428069,-0.31428068,0.11517799,-0.11517799,0.00196376,-0.00196376,0.35131221,-0.35131220
1.40770385,0.75646475,-0.75646473,0.27884368,-0.27884368,0.00000000,-0.00000000,0.28970621,-0.28970621,0.10641962,-0.10641961,0.00183676,-0.00183676,0.32562333,-0.32562333
1.41370685,0.69667042,-0.69667041,0.25689773,-0.25689772,0.00000000,-0.00000000,0.26607335,-0.26607335,0.09803785,-0.09803784,0.00171176,-0.00171176,0.30057671,-0.30057670
1.41970985,0.63984198,-0.63984197,0.23612136,-0.23612135,0.00000000,-0.00000000,0.24357394,-0.24357394,0.09011260,-0.09011260,0.00159046,-0.00159046,0.27638524,-0.27638524
1.42571286,0.58648833,-0.58648832,0.21671342,-0.21671342,0.00000000,-0.00000000,0.22238475,-0.22238475,0.08271927,-0.08271927,0.00147456,-0.00147456,0.25325156,-0.25325155
1.43171586,0.53708385,-0.53708384,0.19885957,-0.19885957,0.00000000,-0.00000000,0.20266702,-0.20266701,0.07592857,-0.07592856,0.00136570,-0.00136570,0.23136571,-0.23136571
1.43771886,0.49206678,-0.49206677,0.18273188,-0.18273188,0.00000000,-0.00000000,0.18456614,-0.18456614,0.06980632,-0.06980632,0.00126548,-0.00126548,0.21090313,-0.21090312
1.44372186,0.45183791,-0.45183791,0.16848854,-0.16848854,0.00000000,-0.00000000,0.16821158,-0.16821158,0.06441340,-0.06441340,0.00117545,-0.00117545,0.19202283,-0.19202283
1.44972486,0.41675955,-0.41675954,0.15627361,-0.15627361,0.00000000,-0.00000000,0.15371681,-0.15371681,0.05980557,-0.05980557,0.00109705,-0.00109705,0.17486607,-0.17486607
1.45572786,0.38715448,-0.38715448,0.14621666,-0.14621666,0.00000000,-0.00000000,0.14117941,-0.14117940,0.05603338,-0.05603338,0.00103164,-0.00103164,0.15955518,-0.15955518
1.46173087,0.36330501,-0.36330501,0.13843243,-0.13843243,0.00000000,-0.00000000,0.13068106,-0.13068106,0.05314197,-0.05314197,0.00098044,-0.00098044,0.14619286,-0.14619286
1.46773387,0.34545162,-0.34545162,0.13302021,-0.13302021,0.00000000,-0.00000000,0.12228762,-0.12228762,0.05117080,-0.05117080,0.00094459,-0.00094459,0.13486167,-0.13486167
1.47373687,0.33379135,-0.33379135,0.13006304,-0.13006304,0.00000000,-0.00000000,0.11604901,-0.11604901,0.05015332,-0.05015332,0.00092504,-0.00092504,0.12562375,-0.12562375
1.47973987,0.32847555,-0.32847555,0.12962663,-0.12962663,0.00000000,-0.00000000,0.11199888,-0.11199888,0.05011647,-0.05011647,0.00092263,-0.00092263,0.11852073,-0.11852073
1.48574287,0.32960701,-0.32960701,0.13175788,-0.13175788,0.00000000,-0.00000000,0.11015418,-0.11015418,0.05108006,-0.05108006,0.00093801,-0.00093801,0.11357369,-0.11357369
1.49174587,0.33723636,-0.33723636,0.13648320,-0.13648320,0.00000000,-0.00000000,0.11051441,-0.11051441,0.05305606,-0.05305606,0.00097162,-0.00097162,0.11078309,-0.11078309
1.49774887,0.35135776,-0.35135777,0.14380638,-0.14380638,0.00000000,-0.00000000,0.11306058,-0.11306059,0.05604767,-0.05604768,0.00102373,-0.00102373,0.11012879,-0.11012879
1.50375188,0.37190405,-0.37190405,0.15370630,-0.15370631,0.00000000,-0.00000000,0.11775409,-0.11775409,0.06004839,-0.06004840,0.00109433,-0.00109433,0.11156985,-0.11156985
1.50975488,0.39874135,-0.39874136,0.16613445,-0.16613446,0.00000000,-0.00000000,0.12453524,-0.12453524,0.06504092,-0.06504092,0.00118318,-0.00118318,0.11504432,-0.11504433
1.51575788,0.43166373,-0.43166374,0.18101243,-0.18101244,0.00000000,-0.00000000,0.13332186,-0.13332186,0.07099611,-0.07099612,0.00128977,-0.00128977,0.12046900,-0.12046901
1.52176088,0.47038795,-0.47038796,0.19822958,-0.19822958,0.00000000,-0.00000000,0.14400783,-0.14400783,0.07787198,-0.07787198,0.00141327,-0.00141327,0.12773913,-0.12773913
1.52776388,0.51454898,-0.51454900,0.21764092,-0.21764092,0.00000000,-0.00000000,0.15646188,-0.15646188,0.08561277,-0.08561277,0.00155255,-0.00155255,0.13672821,-0.13672821
1.53376688,0.56369671,-0.56369672,0.23906569,-0.23906570,0.00000000,-0.00000000,0.17052665,-0.17052665,0.09414833,-0.09414834,0.00170614,-0.00170614,0.14728797,-0.14728797
1.53976988,0.61729419,-0.61729420,0.26228654,-0.26228654,0.00000000,-0.00000000,0.18601832,-0.18601833,0.10339372,-0.10339372,0.00187226,-0.00187226,0.15924865,-0.15924865
1.54577289,0.67471815,-0.67471817,0.28704967,-0.28704968,0.00000000,-0.00000000,0.20272690,-0.20272690,0.11324916,-0.11324917,0.00204878,-0.00204878,0.17241969,-0.17241969
1.55177589,0.73526205,-0.73526206,0.31306614,-0.31306614,0.00000000,-0.00000000,0.22041730,-0.22041730,0.12360056,-0.12360056,0.00223329,-0.00223329,0.18659091,-0.18659091
1.55777889,0.79814195,-0.79814196,0.34001432,-0.34001432,0.00000000,-0.00000000,0.23883140,-0.23883141,0.13432035,-0.13432036,0.00242307,-0.00242307,0.20153436,-0.20153437
1.56378189,0.86250560,-0.86250561,0.36754371,-0.36754372,0.00000000,-0.00000000,0.25769107,-0.25769107,0.14526905,-0.14526906,0.00261518,-0.00261518,0.21700685,-0.21700686
1.56978489,0.92744463,-0.92744465,0.39528009,-0.39528010,0.00000000,-0.00000000,0.27670224,-0.27670224,0.15629722,-0.15629723,0.00280647,-0.00280647,0.23275315,-0.23275315
1.57578789,0.99200984,-0.99200986,0.42283191,-0.42283192,0.00000000,-0.00000000,0.29556001,-0.29556002,0.16724802,-0.16724803,0.00299367,-0.00299367,0.24850995,-0.24850995
1.58179090,1.05522924,-1.05522925,0.44979788,-0.44979788,0.00000000,-0.00000000,0.31395461,-0.31395461,0.17796022,-0.17796023,0.00317346,-0.00317346,0.26401047,-0.26401047
1.58779390,1.11612841,-1.11612842,0.47577544,-0.47577545,0.00000000,-0.00000000,0.33157811,-0.33157812,0.18827161,-0.18827161,0.00334253,-0.00334253,0.27898959,-0.27898959
1.59379690,1.17375262,-1.17375264,0.50037006,-0.50037006,0.00000000,-0.00000000,0.34813175,-0.34813176,0.19802268,-0.19802268,0.00349770,-0.00349770,0.29318941,-0.29318941
1.59979990,1.22718982,-1.22718984,0.52320473,-0.52320474,0.00000000,-0.00000000,0.36333341,-0.36333341,0.20706054,-0.20706054,0.00363598,-0.00363598,0.30636498,-0.30636498
