energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-1.01150575,2.02998270,-2.02999282,0.00560113,-0.00560117,0.01394336,-0.01394346,0.12162131,-0.12162112,1.69048579,-1.69049606,0.38687483,-0.38687482,0.00000000,-0.00000000,0.01616505,-0.01616509,0.12305984,-0.12306005
-1.00550275,1.97111738,-1.97112774,0.00519551,-0.00519554,0.01325670,-0.01325679,0.12226007,-0.12225987,1.63262251,-1.63263314,0.38513936,-0.38513928,0.00000000,-0.00000000,0.01590759,-0.01590764,0.12076214,-0.12076226
-0.99949975,1.91169705,-1.91170744,0.00485715,-0.00485718,0.01266121,-0.01266129,0.12307737,-0.12307715,1.57342312,-1.57343388,0.38393868,-0.38393852,0.00000000,-0.00000000,0.01565482,-0.01565486,0.11933272,-0.11933274
-0.99349675,1.85297941,-1.85298960,0.00457955,-0.00457957,0.01216246,-0.01216252,0.12409752,-0.12409727,1.51415023,-1.51416089,0.38323574,-0.38323552,0.00000000,-0.00000000,0.01541737,-0.01541741,0.11879596,-0.11879586
-0.98749375,1.79628125,-1.79629099,0.00435604,-0.00435606,0.01176662,-0.01176667,0.12535051,-0.12535022,1.45610797,-1.45611829,0.38300135,-0.38300107,0.00000000,-0.00000000,0.01520692,-0.01520695,0.11918297,-0.11918275
-0.98149075,1.74294950,-1.74295854,0.00417998,-0.00417999,0.01148039,-0.01148043,0.12687092,-0.12687058,1.40061447,-1.40062422,0.38321405,-0.38321369,0.00000000,-0.00000000,0.01503572,-0.01503574,0.12053017,-0.12052982
-0.97548774,1.69432998,-1.69433809,0.00404493,-0.00404493,0.01131078,-0.01131079,0.12869656,-0.12869618,1.34897349,-1.34898244,0.38385926,-0.38385884,0.00000000,-0.00000000,0.01491628,-0.01491629,0.12287702,-0.12287653
-0.96948474,1.65173482,-1.65174178,0.00394471,-0.00394471,0.01126487,-0.01126487,0.13086691,-0.13086646,1.30244576,-1.30245369,0.38492779,-0.38492731,0.00000000,-0.00000000,0.01486086,-0.01486087,0.12626316,-0.12626252
-0.96348174,1.61640952,-1.61641510,0.00387359,-0.00387359,0.01134959,-0.01134957,0.13342132,-0.13342081,1.26222105,-1.26222776,0.38641380,-0.38641324,0.00000000,-0.00000000,0.01488106,-0.01488105,0.13072493,-0.13072414
-0.95747874,1.58950079,-1.58950480,0.00382626,-0.00382626,0.01157137,-0.01157133,0.13639734,-0.13639676,1.22939154,-1.22939684,0.38831248,-0.38831187,0.00000000,-0.00000000,0.01498731,-0.01498729,0.13629164,-0.13629069
-0.95147574,1.57202621,-1.57202850,0.00379798,-0.00379797,0.01193589,-0.01193583,0.13982894,-0.13982828,1.20492738,-1.20493111,0.39061770,-0.39061703,0.00000000,-0.00000000,0.01518846,-0.01518842,0.14298166,-0.14298054
-0.94547274,1.56484675,-1.56484716,0.00378450,-0.00378449,0.01244778,-0.01244769,0.14374492,-0.14374417,1.18965506,-1.18965708,0.39331960,-0.39331887,0.00000000,-0.00000000,0.01549134,-0.01549129,0.15079858,-0.15079729
-0.93946973,1.56864288,-1.56864131,0.00378219,-0.00378218,0.01311031,-0.01311020,0.14816750,-0.14816666,1.18423903,-1.18423924,0.39640254,-0.39640175,0.00000000,-0.00000000,0.01590043,-0.01590035,0.15972768,-0.15972623
-0.93346673,1.58389523,-1.58389160,0.00378795,-0.00378795,0.01392521,-0.01392507,0.15311111,-0.15311018,1.18916716,-1.18916549,0.39984336,-0.39984252,0.00000000,-0.00000000,0.01641750,-0.01641741,0.16973294,-0.16973133
-0.92746373,1.61087017,-1.61086446,0.00379930,-0.00379929,0.01489241,-0.01489225,0.15858148,-0.15858046,1.20474026,-1.20473666,0.40361020,-0.40360933,0.00000000,-0.00000000,0.01704146,-0.01704135,0.18075472,-0.18075296
-0.92146073,1.64961089,-1.64960310,0.00381426,-0.00381425,0.01600992,-0.01600973,0.16457503,-0.16457391,1.23106576,-1.23106023,0.40766179,-0.40766088,0.00000000,-0.00000000,0.01776820,-0.01776808,0.19270829,-0.19270639
-0.91545773,1.69993393,-1.69992409,0.00383142,-0.00383141,0.01727368,-0.01727347,0.17107852,-0.17107731,1.26805573,-1.26804830,0.41194732,-0.41194639,0.00000000,-0.00000000,0.01859057,-0.01859043,0.20548338,-0.20548136
-0.90945473,1.76143140,-1.76141960,0.00384985,-0.00384985,0.01867755,-0.01867731,0.17806900,-0.17806771,1.31542901,-1.31541972,0.41640694,-0.41640599,0.00000000,-0.00000000,0.01949844,-0.01949829,0.21894477,-0.21894264
-0.90345173,1.83347854,-1.83346489,0.00386911,-0.00386910,0.02021326,-0.02021300,0.18551406,-0.18551269,1.37271726,-1.37270622,0.42097263,-0.42097169,0.00000000,-0.00000000,0.02047891,-0.02047874,0.23293394,-0.23293173
-0.89744872,1.91524629,-1.91523094,0.00388914,-0.00388913,0.02187052,-0.02187024,0.19337220,-0.19337076,1.43927478,-1.43926209,0.42556962,-0.42556868,0.00000000,-0.00000000,0.02151654,-0.02151636,0.24727180,-0.24726954
-0.89144572,2.00571831,-2.00570145,0.00391027,-0.00391026,0.02363708,-0.02363677,0.20159348,-0.20159197,1.51429142,-1.51427725,0.43011800,-0.43011708,0.00000000,-0.00000000,0.02259377,-0.02259359,0.26176235,-0.26176007
-0.88544272,2.10371197,-2.10369380,0.00393313,-0.00393312,0.02549886,-0.02549854,0.21012024,-0.21011867,1.59680847,-1.59679298,0.43453462,-0.43453374,0.00000000,-0.00000000,0.02369134,-0.02369115,0.27619718,-0.27619492
-0.87943972,2.20790238,-2.20788314,0.00395857,-0.00395857,0.02744019,-0.02743985,0.21888793,-0.21888632,1.68573682,-1.68572022,0.43873504,-0.43873421,0.00000000,-0.00000000,0.02478880,-0.02478861,0.29036062,-0.29035839
-0.87343672,2.31684888,-2.31682881,0.00398763,-0.00398762,0.02944395,-0.02944360,0.22782599,-0.22782434,1.77987710,-1.77985960,0.44263544,-0.44263466,0.00000000,-0.00000000,0.02586509,-0.02586490,0.30403524,-0.30403309
-0.86743372,2.42902316,-2.42900254,0.00402142,-0.00402140,0.03149183,-0.03149148,0.23685870,-0.23685704,1.87794112,-1.87792296,0.44615435,-0.44615365,0.00000000,-0.00000000,0.02689909,-0.02689891,0.31700765,-0.31700560
-0.86143072,2.54283828,-2.54281739,0.00406106,-0.00406105,0.03356460,-0.03356424,0.24590607,-0.24590440,1.97857445,-1.97855587,0.44921431,-0.44921369,0.00000000,-0.00000000,0.02787023,-0.02787006,0.32907415,-0.32907224
-0.85542771,2.65667789,-2.65665702,0.00410764,-0.00410763,0.03564230,-0.03564194,0.25488470,-0.25488303,2.08037944,-2.08036070,0.45174304,-0.45174252,0.00000000,-0.00000000,0.02875908,-0.02875892,0.34004612,-0.34004438
-0.84942471,2.76892518,-2.76890460,0.00416210,-0.00416209,0.03770455,-0.03770418,0.26370855,-0.26370691,2.18193864,-2.18191999,0.45367455,-0.45367412,0.00000000,-0.00000000,0.02954784,-0.02954770,0.34975486,-0.34975331
-0.84342171,2.87799084,-2.87797085,0.00422522,-0.00422521,0.03973078,-0.03973042,0.27228985,-0.27228825,2.28183803,-2.28181973,0.45494972,-0.45494941,0.00000000,-0.00000000,0.03022087,-0.03022074,0.35805576,-0.35805442
-0.83741871,2.98233994,-2.98232081,0.00429753,-0.00429751,0.04170051,-0.04170016,0.28053993,-0.28053839,2.37869002,-2.37867232,0.45551681,-0.45551661,0.00000000,-0.00000000,0.03076507,-0.03076497,0.36483152,-0.36483041
-0.83141571,3.08051716,-3.08049916,0.00437929,-0.00437927,0.04359361,-0.04359327,0.28837017,-0.28836870,2.47115593,-2.47113909,0.45533156,-0.45533149,0.00000000,-0.00000000,0.03117026,-0.03117017,0.36999456,-0.36999369
-0.82541271,3.17117040,-3.17115378,0.00447048,-0.00447047,0.04539056,-0.04539024,0.29569302,-0.29569165,2.55796778,-2.55795203,0.45435731,-0.45435737,0.00000000,-0.00000000,0.03142937,-0.03142931,0.37348824,-0.37348762
-0.81940970,3.25307252,-3.25305749,0.00457082,-0.00457080,0.04707274,-0.04707243,0.30242324,-0.30242196,2.63794918,-2.63793472,0.45256492,-0.45256511,0.00000000,-0.00000000,0.03153864,-0.03153860,0.37528726,-0.37528691
-0.81340670,3.32514113,-3.32512791,0.00467972,-0.00467970,0.04862270,-0.04862241,0.30847923,-0.30847808,2.71003522,-2.71002226,0.44993269,-0.44993303,0.00000000,-0.00000000,0.03149766,-0.03149764,0.37539704,-0.37539694
-0.80740370,3.38645654,-3.38644529,0.00479639,-0.00479637,0.05002446,-0.05002421,0.31378468,-0.31378366,2.77329116,-2.77327987,0.44644648,-0.44644696,0.00000000,-0.00000000,0.03130933,-0.03130933,0.37385225,-0.37385240
-0.80140070,3.43627753,-3.43626839,0.00491983,-0.00491980,0.05126385,-0.05126362,0.31827031,-0.31826945,2.82692958,-2.82692011,0.44209983,-0.44210046,0.00000000,-0.00000000,0.03097977,-0.03097980,0.37071469,-0.37071510
-0.79539770,3.47405503,-3.47404811,0.00504894,-0.00504891,0.05232876,-0.05232856,0.32187591,-0.32187521,2.87032593,-2.87031838,0.43689431,-0.43689509,0.00000000,-0.00000000,0.03051810,-0.03051815,0.36607065,-0.36607129
-0.78939470,3.49944353,-3.49943889,0.00518259,-0.00518256,0.05320952,-0.05320935,0.32455244,-0.32455191,2.90303188,-2.90302634,0.43084013,-0.43084106,0.00000000,-0.00000000,0.02993620,-0.02993627,0.36002781,-0.36002867
-0.78339170,3.51230987,-3.51230755,0.00531970,-0.00531967,0.05389920,-0.05389906,0.32626426,-0.32626391,2.92478644,-2.92478296,0.42395681,-0.42395788,0.00000000,-0.00000000,0.02924839,-0.02924848,0.35271203,-0.35271309
-0.77738869,3.51273930,-3.51273928,0.00545932,-0.00545930,0.05439390,-0.05439380,0.32699136,-0.32699120,2.93552416,-2.93552274,0.41627409,-0.41627531,0.00000000,-0.00000000,0.02847108,-0.02847118,0.34426400,-0.34426525
-0.77138569,3.50103824,-3.50104046,0.00560076,-0.00560074,0.05469303,-0.05469297,0.32673150,-0.32673152,2.93538019,-2.93538079,0.40783286,-0.40783422,0.00000000,-0.00000000,0.02762234,-0.02762245,0.33483601,-0.33483742
-0.76538269,3.47773357,-3.47773793,0.00574362,-0.00574360,0.05479957,-0.05479954,0.32550201,-0.32550221,2.92469173,-2.92469429,0.39868610,-0.39868759,0.00000000,-0.00000000,0.02672157,-0.02672169,0.32458884,-0.32459039
-0.75937969,3.44356801,-3.44357437,0.00588790,-0.00588788,0.05472020,-0.05472020,0.32334139,-0.32334176,2.90399554,-2.90399996,0.38889963,-0.38890124,0.00000000,-0.00000000,0.02578898,-0.02578911,0.31368893,-0.31369059
-0.75337669,3.39949114,-3.39949934,0.00603404,-0.00603401,0.05446544,-0.05446548,0.32031027,-0.32031080,2.87402126,-2.87402739,0.37855267,-0.37855438,0.00000000,-0.00000000,0.02484525,-0.02484538,0.30230572,-0.30230747
-0.74737369,3.34664602,-3.34665583,0.00618295,-0.00618293,0.05404965,-0.05404972,0.31649185,-0.31649253,2.83568025,-2.83568790,0.36773802,-0.36773982,0.00000000,-0.00000000,0.02391106,-0.02391118,0.29060935,-0.29061116
-0.74137069,3.28635102,-3.28636220,0.00633603,-0.00633600,0.05349095,-0.05349104,0.31199163,-0.31199243,2.79005001,-2.79005899,0.35656175,-0.35656363,0.00000000,-0.00000000,0.02300666,-0.02300679,0.27876852,-0.27877037
-0.73536768,3.22007709,-3.22008936,0.00649513,-0.00649511,0.05281100,-0.05281111,0.30693630,-0.30693721,2.73835425,-2.73836432,0.34514245,-0.34514437,0.00000000,-0.00000000,0.02215156,-0.02215168,0.26694861,-0.26695046
-0.72936468,3.14942050,-3.14943355,0.00666254,-0.00666251,0.05203473,-0.05203486,0.30147192,-0.30147290,2.68193879,-2.68194968,0.33360973,-0.33361167,0.00000000,-0.00000000,0.02136406,-0.02136416,0.25530989,-0.25531173
-0.72336168,3.07607148,-3.07608501,0.00684086,-0.00684083,0.05118988,-0.05119002,0.29576116,-0.29576219,2.62224378,-2.62225524,0.32210231,-0.32210426,0.00000000,-0.00000000,0.02066097,-0.02066106,0.24400589,-0.24400768
-0.71735868,3.00177942,-3.00179311,0.00703296,-0.00703293,0.05030649,-0.05030664,0.28997991,-0.28998095,2.56077286,-2.56078460,0.31076544,-0.31076736,0.00000000,-0.00000000,0.02005728,-0.02005736,0.23318176,-0.23318348
-0.71135568,2.92831525,-2.92832876,0.00724181,-0.00724178,0.04941627,-0.04941642,0.28431307,-0.28431409,2.49905986,-2.49907160,0.29974780,-0.29974966,0.00000000,-0.00000000,0.01956590,-0.01956596,0.22297274,-0.22297437
-0.70535268,2.85743204,-2.85744506,0.00747036,-0.00747032,0.04855187,-0.04855202,0.27894993,-0.27895089,2.43863404,-2.43864550,0.28919808,-0.28919986,0.00000000,-0.00000000,0.01919742,-0.01919746,0.21350257,-0.21350408
-0.69934967,2.79082496,-2.79083717,0.00772137,-0.00772133,0.04774616,-0.04774629,0.27407897,-0.27407984,2.38098472,-2.38099561,0.27926128,-0.27926295,0.00000000,-0.00000000,0.01895995,-0.01895997,0.20488194,-0.20488331
-0.69334667,2.73009160,-2.73010272,0.00799727,-0.00799722,0.04703136,-0.04703147,0.26988264,-0.26988338,2.32752635,-2.32753643,0.27007485,-0.27007639,0.00000000,-0.00000000,0.01885900,-0.01885900,0.19720705,-0.19720827
-0.68734367,2.67669410,-2.67670386,0.00829998,-0.00829993,0.04643832,-0.04643841,0.26653194,-0.26653254,2.27956515,-2.27957419,0.26176499,-0.26176638,0.00000000,-0.00000000,0.01889743,-0.01889741,0.19055815,-0.19055921
-0.68134067,2.63192416,-2.63193233,0.00863079,-0.00863073,0.04599567,-0.04599574,0.26418139,-0.26418181,2.23826816,-2.23827594,0.25444311,-0.25444432,0.00000000,-0.00000000,0.01907545,-0.01907540,0.18499839,-0.18499926
-0.67533767,2.59687227,-2.59687866,0.00899020,-0.00899014,0.04572916,-0.04572920,0.26296424,-0.26296445,2.20463585,-2.20464219,0.24820275,-0.24820376,0.00000000,-0.00000000,0.01939070,-0.01939063,0.18057275,-0.18057343
-0.66933467,2.57240207,-2.57240653,0.00937784,-0.00937778,0.04566096,-0.04566096,0.26298840,-0.26298838,2.17947907,-2.17948383,0.24311705,-0.24311786,0.00000000,-0.00000000,0.01983843,-0.01983834,0.17730738,-0.17730787
-0.66333167,2.55913093,-2.55913334,0.00979241,-0.00979234,0.04580913,-0.04580910,0.26433313,-0.26433287,2.16340116,-2.16340425,0.23923692,-0.23923752,0.00000000,-0.00000000,0.02041170,-0.02041159,0.17520934,-0.17520964
-0.65732866,2.55741736,-2.55741768,0.01023160,-0.01023153,0.04618729,-0.04618721,0.26704666,-0.26704616,2.15678577,-2.15678712,0.23658990,-0.23659028,0.00000000,-0.00000000,0.02110165,-0.02110152,0.17426667,-0.17426677
-0.65132566,2.56735585,-2.56735405,0.01069216,-0.01069208,0.04680424,-0.04680412,0.27114484,-0.27114410,2.15979081,-2.15979040,0.23517996,-0.23518012,0.00000000,-0.00000000,0.02189787,-0.02189772,0.17444906,-0.17444898
-0.64532266,2.58877922,-2.58877535,0.01116992,-0.01116984,0.04766395,-0.04766379,0.27661089,-0.27660990,2.17234876,-2.17234661,0.23498799,-0.23498794,0.00000000,-0.00000000,0.02278876,-0.02278860,0.17570903,-0.17570876
-0.63931966,2.62126862,-2.62126276,0.01165988,-0.01165980,0.04876556,-0.04876536,0.28339622,-0.28339499,2.19417337,-2.19416953,0.23597322,-0.23597296,0.00000000,-0.00000000,0.02376195,-0.02376178,0.17798354,-0.17798310
-0.63331666,2.66417064,-2.66416290,0.01215639,-0.01215631,0.05010360,-0.05010335,0.29142237,-0.29142093,2.22477233,-2.22476691,0.23807518,-0.23807472,0.00000000,-0.00000000,0.02480475,-0.02480456,0.18119614,-0.18119554
-0.62731366,2.71662096,-2.71661151,0.01265328,-0.01265320,0.05166829,-0.05166800,0.30058388,-0.30058223,2.26346574,-2.26345885,0.24121642,-0.24121578,0.00000000,-0.00000000,0.02590452,-0.02590432,0.18525954,-0.18525880
-0.62131066,2.77757372,-2.77756274,0.01314409,-0.01314401,0.05344604,-0.05344572,0.31075194,-0.31075011,2.30940940,-2.30940121,0.24530559,-0.24530478,0.00000000,-0.00000000,0.02704914,-0.02704893,0.19007848,-0.19007761
-0.61530765,2.84583525,-2.84582296,0.01362226,-0.01362218,0.05541997,-0.05541960,0.32177879,-0.32177681,2.36162223,-2.36161291,0.25024086,-0.25023990,0.00000000,-0.00000000,0.02822731,-0.02822710,0.19555280,-0.19555181
-0.60930465,2.92010098,-2.92008761,0.01408138,-0.01408131,0.05757049,-0.05757010,0.33350252,-0.33350042,2.41901667,-2.41900642,0.25591339,-0.25591231,0.00000000,-0.00000000,0.02942890,-0.02942868,0.20158059,-0.20157951
-0.60330165,2.99899399,-2.99897979,0.01451542,-0.01451535,0.05987600,-0.05987558,0.34575203,-0.34574983,2.48043092,-2.48041995,0.26221091,-0.26220971,0.00000000,-0.00000000,0.03064511,-0.03064489,0.20806128,-0.20806012
-0.59729865,3.08110357,-3.08108879,0.01491892,-0.01491886,0.06231345,-0.06231300,0.35835209,-0.35834983,2.54466179,-2.54465031,0.26902085,-0.26901956,0.00000000,-0.00000000,0.03186865,-0.03186843,0.21489846,-0.21489723
-0.59129565,3.16502224,-3.16500713,0.01528718,-0.01528712,0.06485894,-0.06485847,0.37112806,-0.37112576,2.61049677,-2.61048500,0.27623332,-0.27623196,0.00000000,-0.00000000,0.03309375,-0.03309353,0.22200235,-0.22200109
-0.58529265,3.24937989,-3.24936470,0.01561641,-0.01561635,0.06748824,-0.06748775,0.38391023,-0.38390793,2.67674424,-2.67673240,0.28374344,-0.28374203,0.00000000,-0.00000000,0.03431612,-0.03431589,0.22929179,-0.22929049
-0.57928964,3.33287351,-3.33285846,0.01590383,-0.01590378,0.07017719,-0.07017669,0.39653747,-0.39653519,2.74226059,-2.74224888,0.29145315,-0.29145170,0.00000000,-0.00000000,0.03553273,-0.03553250,0.23669551,-0.23669419
-0.57328664,3.41429160,-3.41427692,0.01614775,-0.01614771,0.07290198,-0.07290148,0.40886017,-0.40885795,2.80597331,-2.80596193,0.29927235,-0.29927089,0.00000000,-0.00000000,0.03674161,-0.03674139,0.24415287,-0.24415154
-0.56728364,3.49253254,-3.49251843,0.01634753,-0.01634750,0.07563935,-0.07563885,0.42074235,-0.42074020,2.86689942,-2.86688855,0.30711943,-0.30711797,0.00000000,-0.00000000,0.03794152,-0.03794129,0.25161375,-0.25161242
-0.56128064,3.56661641,-3.56660304,0.01650359,-0.01650356,0.07836658,-0.07836608,0.43206282,-0.43206077,2.92415865,-2.92414844,0.31492108,-0.31491963,0.00000000,-0.00000000,0.03913152,-0.03913129,0.25903781,-0.25903648
-0.55527764,3.63569038,-3.63567792,0.01661728,-0.01661726,0.08106145,-0.08106096,0.44271559,-0.44271366,2.97698140,-2.97697201,0.32261167,-0.32261024,0.00000000,-0.00000000,0.04031062,-0.04031039,0.26639307,-0.26639175
-0.54927464,3.69902809,-3.69901667,0.01669076,-0.01669074,0.08370207,-0.08370159,0.45260951,-0.45260771,3.02471159,-3.02470313,0.33013210,-0.33013071,0.00000000,-0.00000000,0.04147734,-0.04147711,0.27365398,-0.27365268
-0.54327164,3.75602380,-3.75601354,0.01672687,-0.01672686,0.08626664,-0.08626618,0.46166730,-0.46166565,3.06680482,-3.06679740,0.33742843,-0.33742709,0.00000000,-0.00000000,0.04262935,-0.04262912,0.28079908,-0.28079780
-0.53726863,3.80618240,-3.80617341,0.01672893,-0.01672893,0.08873322,-0.08873278,0.46982415,-0.46982266,3.10282285,-3.10281655,0.34445031,-0.34444902,0.00000000,-0.00000000,0.04376312,-0.04376290,0.28780840,-0.28780715
-0.53126563,3.84910679,-3.84909914,0.01670059,-0.01670058,0.09107948,-0.09107905,0.47702615,-0.47702484,3.13242508,-3.13241998,0.35114952,-0.35114830,0.00000000,-0.00000000,0.04487372,-0.04487350,0.29466092,-0.29465970
-0.52526263,3.88448401,-3.88447777,0.01664561,-0.01664561,0.09328250,-0.09328211,0.48322868,-0.48322756,3.15535851,-3.15535465,0.35747872,-0.35747757,0.00000000,-0.00000000,0.04595466,-0.04595444,0.30133214,-0.30133096
-0.51925963,3.91207185,-3.91206708,0.01656781,-0.01656781,0.09531877,-0.09531841,0.48839505,-0.48839411,3.17144710,-3.17144452,0.36339057,-0.36338950,0.00000000,-0.00000000,0.04699793,-0.04699772,0.30779210,-0.30779096
-0.51325663,3.93168737,-3.93168409,0.01647085,-0.01647086,0.09716417,-0.09716384,0.49249550,-0.49249476,3.18058199,-3.18058072,0.36883740,-0.36883643,0.00000000,-0.00000000,0.04799413,-0.04799392,0.31400394,-0.31400285
-0.50725363,3.94319860,-3.94319685,0.01635826,-0.01635827,0.09879421,-0.09879392,0.49550687,-0.49550634,3.18271343,-3.18271348,0.37377152,-0.37377065,0.00000000,-0.00000000,0.04893273,-0.04893253,0.31992322,-0.31992220
-0.50125063,3.94652058,-3.94652037,0.01623332,-0.01623333,0.10018444,-0.10018420,0.49741281,-0.49741249,3.17784543,-3.17784679,0.37814611,-0.37814534,0.00000000,-0.00000000,0.04980253,-0.04980234,0.32549806,-0.32549710
-0.49524762,3.94161615,-3.94161749,0.01609918,-0.01609919,0.10131100,-0.10131082,0.49820476,-0.49820465,3.16603365,-3.16603632,0.38191688,-0.38191623,0.00000000,-0.00000000,0.05059218,-0.05059200,0.33067013,-0.33066925
-0.48924462,3.92850176,-3.92850462,0.01595884,-0.01595885,0.10215135,-0.10215122,0.49788356,-0.49788365,3.14738680,-3.14739074,0.38504425,-0.38504372,0.00000000,-0.00000000,0.05129079,-0.05129063,0.33537661,-0.33537583
-0.48324162,3.90725790,-3.90726228,0.01581530,-0.01581532,0.10268512,-0.10268504,0.49646163,-0.49646193,3.12207138,-3.12207656,0.38749605,-0.38749564,0.00000000,-0.00000000,0.05188868,-0.05188854,0.33955287,-0.33955219
-0.47723862,3.87804344,-3.87804927,0.01567172,-0.01567174,0.10289505,-0.10289504,0.49396556,-0.49396607,3.09031935,-3.09032570,0.38925049,-0.38925020,0.00000000,-0.00000000,0.05237804,-0.05237791,0.34313585,-0.34313528
-0.47123562,3.84111234,-3.84111957,0.01553152,-0.01553153,0.10276804,-0.10276808,0.49043884,-0.49043953,3.05243779,-3.05244525,0.39029922,-0.39029905,0.00000000,-0.00000000,0.05275362,-0.05275351,0.34606790,-0.34606744
-0.46523262,3.79683153,-3.79684007,0.01539857,-0.01539858,0.10229603,-0.10229614,0.48594451,-0.48594538,3.00881958,-3.00882806,0.39065027,-0.39065022,0.00000000,-0.00000000,0.05301341,-0.05301332,0.34830084,-0.34830051
-0.45922961,3.74569775,-3.74570747,0.01527731,-0.01527732,0.10147697,-0.10147714,0.48056750,-0.48056853,2.95995364,-2.95996303,0.39033052,-0.39033058,0.00000000,-0.00000000,0.05315911,-0.05315903,0.34980009,-0.34979988
-0.45322661,3.68835150,-3.68836226,0.01517290,-0.01517290,0.10031552,-0.10031575,0.47441625,-0.47441741,2.90643334,-2.90644351,0.38938760,-0.38938776,0.00000000,-0.00000000,0.05319648,-0.05319642,0.35054831,-0.35054823
-0.44722361,3.62558633,-3.62559796,0.01509125,-0.01509125,0.09882361,-0.09882390,0.46762346,-0.46762473,2.84896177,-2.84897256,0.38789082,-0.38789106,0.00000000,-0.00000000,0.05313557,-0.05313552,0.35054862,-0.35054866
-0.44122061,3.55835147,-3.55836377,0.01503907,-0.01503907,0.09702070,-0.09702105,0.46034568,-0.46034703,2.78835232,-2.78836357,0.38593112,-0.38593142,0.00000000,-0.00000000,0.05299061,-0.05299057,0.34982687,-0.34982703
-0.43521761,3.48774659,-3.48775934,0.01502381,-0.01502379,0.09493381,-0.09493420,0.45276168,-0.45276307,2.72552378,-2.72553531,0.38361980,-0.38362014,0.00000000,-0.00000000,0.05277982,-0.05277978,0.34843292,-0.34843318
-0.42921461,3.41500768,-3.41502063,0.01505351,-0.01505349,0.09259712,-0.09259756,0.44506930,-0.44507069,2.66148897,-2.66150057,0.38108606,-0.38108641,0.00000000,-0.00000000,0.05252484,-0.05252481,0.34644063,-0.34644097
-0.42321161,3.34148364,-3.34149653,0.01513670,-0.01513667,0.09005141,-0.09005188,0.43748102,-0.43748237,2.59733661,-2.59734807,0.37847329,-0.37847363,0.00000000,-0.00000000,0.05225010,-0.05225007,0.34394664,-0.34394705
-0.41720860,3.26860377,-3.26861634,0.01528208,-0.01528203,0.08734301,-0.08734351,0.43021816,-0.43021944,2.53420660,-2.53421771,0.37593433,-0.37593462,0.00000000,-0.00000000,0.05198185,-0.05198181,0.34106775,-0.34106820
-0.41120560,3.19783706,-3.19784903,0.01549822,-0.01549817,0.08452263,-0.08452313,0.42350396,-0.42350512,2.47325916,-2.47326970,0.37362575,-0.37362597,0.00000000,-0.00000000,0.05174711,-0.05174707,0.33793711,-0.33793757
-0.40520260,3.13064462,-3.13065573,0.01579329,-0.01579322,0.08164380,-0.08164431,0.41755568,-0.41755668,2.41563888,-2.41564864,0.37170153,-0.37170166,0.00000000,-0.00000000,0.05157256,-0.05157250,0.33469928,-0.33469973
-0.39919960,3.06842734,-3.06843735,0.01617461,-0.01617453,0.07876127,-0.07876178,0.41257623,-0.41257705,2.36243516,-2.36244397,0.37030636,-0.37030637,0.00000000,-0.00000000,0.05148321,-0.05148314,0.33150442,-0.33150484
-0.39319660,3.01247110,-3.01247979,0.01664835,-0.01664825,0.07592923,-0.07592973,0.40874553,-0.40874612,2.31464080,-2.31464849,0.36956892,-0.36956878,0.00000000,-0.00000000,0.05150130,-0.05150120,0.32850186,-0.32850222
-0.38719360,2.96389231,-2.96389951,0.01721915,-0.01721903,0.07319950,-0.07319998,0.40621207,-0.40621242,2.27311077,-2.27311720,0.36959554,-0.36959525,0.00000000,-0.00000000,0.05164505,-0.05164493,0.32583336,-0.32583363
-0.38119060,2.92358664,-2.92359223,0.01788984,-0.01788970,0.07061981,-0.07062025,0.40508517,-0.40508526,2.23852328,-2.23852836,0.37046457,-0.37046411,0.00000000,-0.00000000,0.05192774,-0.05192760,0.32362648,-0.32362665
-0.37518759,2.89218380,-2.89218770,0.01866117,-0.01866101,0.06823218,-0.06823258,0.40542822,-0.40542804,2.21134543,-2.21134910,0.37222177,-0.37222115,0.00000000,-0.00000000,0.05235686,-0.05235669,0.32198833,-0.32198838
-0.36918459,2.87001102,-2.87001321,0.01953169,-0.01953151,0.06607152,-0.06607188,0.40725341,-0.40725297,2.19180540,-2.19180765,0.37487705,-0.37487627,0.00000000,-0.00000000,0.05293352,-0.05293333,0.32100003,-0.32099995
-0.36318159,2.85706756,-2.85706809,0.02049766,-0.02049747,0.06416454,-0.06416485,0.41051826,-0.41051756,2.17987300,-2.17987388,0.37840278,-0.37840184,0.00000000,-0.00000000,0.05365221,-0.05365200,0.32071231,-0.32071210
-0.35717859,2.85301204,-2.85301102,0.02155310,-0.02155290,0.06252891,-0.06252917,0.41512413,-0.41512320,2.17525001,-2.17524960,0.38273373,-0.38273266,0.00000000,-0.00000000,0.05450078,-0.05450056,0.32114240,-0.32114205
-0.35117559,2.85716380,-2.85716139,0.02268993,-0.02268972,0.06117285,-0.06117306,0.42091701,-0.42091588,2.17737125,-2.17736970,0.38776882,-0.38776764,0.00000000,-0.00000000,0.05546079,-0.05546055,0.32227232,-0.32227185
