energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-0.99349675,3.33849222,-3.33850856,0.82204397,-0.82204532,2.35183647,-2.35185237,0.25245913,-0.25246029,0.36911213,-0.36911279,0.00023143,-0.00023143,0.08589467,-0.08589492,0.00482000,-0.00482005,0.68387720,-0.68387782
-0.98749375,3.28239713,-3.28241481,0.82209146,-0.82209325,2.28585835,-2.28587531,0.24889576,-0.24889699,0.36716366,-0.36716445,0.00021834,-0.00021834,0.08701831,-0.08701857,0.00459503,-0.00459509,0.69235996,-0.69236077
-0.98149075,3.22105975,-3.22107863,0.82006310,-0.82006531,2.21569939,-2.21571726,0.24518219,-0.24518351,0.36474863,-0.36474952,0.00020565,-0.00020565,0.08813229,-0.08813255,0.00436035,-0.00436041,0.70010142,-0.70010241
-0.97548774,3.15481640,-3.15483634,0.81597185,-0.81597447,2.14194816,-2.14196677,0.24128872,-0.24129011,0.36183227,-0.36183328,0.00019319,-0.00019319,0.08920898,-0.08920926,0.00411819,-0.00411825,0.70693089,-0.70693207
-0.96948474,3.08399766,-3.08401852,0.80984815,-0.80985114,2.06518577,-2.06520499,0.23718302,-0.23718447,0.35838202,-0.35838313,0.00018087,-0.00018087,0.09021807,-0.09021836,0.00387086,-0.00387093,0.71267570,-0.71267708
-0.96348174,3.00892946,-3.00895110,0.80173910,-0.80174244,1.98597952,-1.98599921,0.23283215,-0.23283368,0.35436901,-0.35437022,0.00016867,-0.00016867,0.09112760,-0.09112791,0.00362073,-0.00362079,0.71716626,-0.71716784
-0.95747874,2.92993456,-2.92995685,0.79170738,-0.79171104,1.90487712,-1.90489715,0.22820464,-0.22820624,0.34976951,-0.34977082,0.00015658,-0.00015658,0.09190510,-0.09190542,0.00337012,-0.00337018,0.72024125,-0.72024303
-0.95147574,2.84733457,-2.84735739,0.77982997,-0.77983391,1.82240191,-1.82242214,0.22327238,-0.22327404,0.34456619,-0.34456758,0.00014463,-0.00014463,0.09251874,-0.09251908,0.00312130,-0.00312137,0.72175259,-0.72175458
-0.94547274,2.76145224,-2.76147546,0.76619670,-0.76620089,1.73904891,-1.73906924,0.21801244,-0.21801416,0.33874905,-0.33875052,0.00013289,-0.00013289,0.09293852,-0.09293888,0.00287643,-0.00287650,0.72157011,-0.72157230
-0.93946973,2.67261398,-2.67263750,0.75090873,-0.75091314,1.65528208,-1.65530239,0.21240860,-0.21241040,0.33231627,-0.33231781,0.00012141,-0.00012141,0.09313728,-0.09313766,0.00263750,-0.00263757,0.71958572,-0.71958811
-0.93346673,2.58115246,-2.58117616,0.73407705,-0.73408164,1.57153253,-1.57155272,0.20645265,-0.20645450,0.32527468,-0.32527629,0.00011027,-0.00011028,0.09309173,-0.09309213,0.00240631,-0.00240637,0.71571698,-0.71571956
-0.92746373,2.48740897,-2.48743275,0.71582106,-0.71582580,1.48819775,-1.48821773,0.20014518,-0.20014709,0.31764009,-0.31764175,0.00009956,-0.00009956,0.09278321,-0.09278364,0.00218443,-0.00218449,0.70990988,-0.70991265
-0.92146073,2.39173559,-2.39175935,0.69626718,-0.69627203,1.40564182,-1.40566151,0.19349617,-0.19349813,0.30943724,-0.30943895,0.00008933,-0.00008933,0.09219836,-0.09219881,0.00197322,-0.00197327,0.70214075,-0.70214369
-0.91545773,2.29449666,-2.29452030,0.67554753,-0.67555246,1.32419633,-1.32421565,0.18652499,-0.18652699,0.30069960,-0.30070135,0.00007965,-0.00007965,0.09132950,-0.09132997,0.00177377,-0.00177382,0.69241726,-0.69242037
-0.90945473,2.19606956,-2.19609299,0.65379875,-0.65380374,1.24416190,-1.24418079,0.17926014,-0.17926218,0.29146886,-0.29147064,0.00007058,-0.00007058,0.09017484,-0.09017533,0.00158695,-0.00158700,0.68077846,-0.68078171
-0.90345173,2.09684464,-2.09686777,0.63116083,-0.63116583,1.16581014,-1.16582853,0.17173855,-0.17174062,0.28179421,-0.28179602,0.00006215,-0.00006215,0.08873845,-0.08873896,0.00141342,-0.00141346,0.66729373,-0.66729711
-0.89744872,1.99722400,-1.99724674,0.60777594,-0.60778093,1.08938578,-1.08940362,0.16400451,-0.16400660,0.27173139,-0.27173321,0.00005440,-0.00005440,0.08703005,-0.08703057,0.00125360,-0.00125364,0.65206100,-0.65206448
-0.89144572,1.89761933,-1.89764160,0.58378732,-0.58379228,1.01510883,-1.01512608,0.15610841,-0.15611050,0.26134155,-0.26134337,0.00004734,-0.00004734,0.08506451,-0.08506505,0.00110777,-0.00110780,0.63520392,-0.63520749
-0.88544272,1.79844864,-1.79847036,0.55933809,-0.55934299,0.94317666,-0.94319326,0.14810520,-0.14810728,0.25068999,-0.25069181,0.00004098,-0.00004098,0.08286131,-0.08286185,0.00097607,-0.00097610,0.61686846,-0.61687208
-0.87943972,1.70013209,-1.70015319,0.53457006,-0.53457487,0.87376572,-0.87378165,0.14005273,-0.14005479,0.23984481,-0.23984661,0.00003533,-0.00003533,0.08044376,-0.08044431,0.00085856,-0.00085859,0.59721881,-0.59722246
-0.87343672,1.60308712,-1.60310752,0.50962245,-0.50962715,0.80703316,-0.80704837,0.13201010,-0.13201212,0.22887543,-0.22887720,0.00003038,-0.00003038,0.07783820,-0.07783875,0.00075528,-0.00075531,0.57643297,-0.57643662
-0.86743372,1.50772303,-1.50774266,0.48463064,-0.48463522,0.74311795,-0.74313241,0.12403596,-0.12403794,0.21785118,-0.21785292,0.00002612,-0.00002612,0.07507309,-0.07507364,0.00066629,-0.00066631,0.55469806,-0.55470169
-0.86143072,1.41443550,-1.41445430,0.45972490,-0.45972933,0.68214185,-0.68215553,0.11618704,-0.11618896,0.20683994,-0.20684164,0.00002253,-0.00002253,0.07217814,-0.07217868,0.00059175,-0.00059177,0.53220566,-0.53220925
-0.85542771,1.32360118,-1.32361908,0.43502912,-0.43503338,0.62421014,-0.62422302,0.10851671,-0.10851856,0.19590689,-0.19590854,0.00001962,-0.00001962,0.06918348,-0.06918401,0.00053200,-0.00053201,0.50914729,-0.50915081
-0.84942471,1.23557287,-1.23558982,0.41065969,-0.41066377,0.56941228,-0.56942434,0.10107397,-0.10107573,0.18511335,-0.18511494,0.00001739,-0.00001739,0.06611886,-0.06611937,0.00048761,-0.00048762,0.48571025,-0.48571368
-0.84342171,1.15067556,-1.15069151,0.38672450,-0.38672840,0.51782262,-0.51783385,0.09390255,-0.09390422,0.17451595,-0.17451748,0.00001583,-0.00001583,0.06301297,-0.06301347,0.00045947,-0.00045948,0.46207396,-0.46207728
-0.83741871,1.06920359,-1.06921851,0.36332215,-0.36332584,0.46950132,-0.46951170,0.08704050,-0.08704207,0.16416590,-0.16416735,0.00001497,-0.00001497,0.05989296,-0.05989343,0.00044891,-0.00044892,0.43840694,-0.43841013
-0.83141571,0.99141924,-0.99143308,0.34054136,-0.34054484,0.42449555,-0.42450507,0.08051998,-0.08052144,0.15410861,-0.15410998,0.00001486,-0.00001486,0.05678397,-0.05678442,0.00045773,-0.00045773,0.41486444,-0.41486749
-0.82541271,0.91755282,-0.91756554,0.31846073,-0.31846399,0.38284116,-0.38284981,0.07436746,-0.07436880,0.14438351,-0.14438480,0.00001554,-0.00001554,0.05370896,-0.05370938,0.00048831,-0.00048830,0.39158691,-0.39158980
-0.81940970,0.84780437,-0.84781595,0.29714874,-0.29715179,0.34456490,-0.34457267,0.06860417,-0.06860539,0.13502420,-0.13502540,0.00001709,-0.00001709,0.05068855,-0.05068893,0.00054371,-0.00054369,0.36869913,-0.36870185
-0.81340670,0.78234701,-0.78235742,0.27666416,-0.27666697,0.30968717,-0.30969404,0.06324689,-0.06324798,0.12605869,-0.12605981,0.00001962,-0.00001962,0.04774112,-0.04774147,0.00062776,-0.00062773,0.34631008,-0.34631262
-0.80740370,0.72133162,-0.72134083,0.25705660,-0.25705919,0.27822532,-0.27823129,0.05830896,-0.05830992,0.11751003,-0.11751105,0.00002326,-0.00002325,0.04488296,-0.04488328,0.00074510,-0.00074506,0.32451348,-0.32451585
-0.80140070,0.66489285,-0.66490083,0.23836754,-0.23836990,0.25019754,-0.25020258,0.05380142,-0.05380224,0.10939693,-0.10939786,0.00002817,-0.00002817,0.04212855,-0.04212883,0.00090130,-0.00090125,0.30338884,-0.30339102
-0.79539770,0.61315601,-0.61316272,0.22063140,-0.22063352,0.22562712,-0.22563121,0.04973434,-0.04973501,0.10173459,-0.10173541,0.00003455,-0.00003455,0.03949089,-0.03949113,0.00110289,-0.00110282,0.28300292,-0.28300491
-0.78939470,0.56624450,-0.56624990,0.20387688,-0.20387876,0.20454696,-0.20455006,0.04611818,-0.04611871,0.09453551,-0.09453623,0.00004264,-0.00004263,0.03698190,-0.03698210,0.00135740,-0.00135731,0.26341149,-0.26341329
-0.78339170,0.52428741,-0.52429145,0.18812835,-0.18812999,0.18700418,-0.18700626,0.04296519,-0.04296556,0.08781039,-0.08781101,0.00005269,-0.00005269,0.03461284,-0.03461301,0.00167335,-0.00167325,0.24466118,-0.24466279
-0.77738869,0.48742681,-0.48742941,0.17340732,-0.17340872,0.17306458,-0.17306559,0.04029066,-0.04029087,0.08156886,-0.08156937,0.00006502,-0.00006502,0.03239469,-0.03239481,0.00206027,-0.00206015,0.22679143,-0.22679285
-0.77138569,0.45582418,-0.45582527,0.15973376,-0.15973491,0.16281658,-0.16281644,0.03811416,-0.03811419,0.07582015,-0.07582055,0.00007997,-0.00007997,0.03033848,-0.03033855,0.00252859,-0.00252844,0.20983624,-0.20983747
-0.76538269,0.42966565,-0.42966515,0.14712734,-0.14712824,0.15637451,-0.15637315,0.03646051,-0.03646035,0.07057362,-0.07057391,0.00009791,-0.00009791,0.02845560,-0.02845562,0.00308955,-0.00308937,0.19382571,-0.19382675
-0.75937969,0.40916559,-0.40916339,0.13560846,-0.13560910,0.15388081,-0.15387813,0.03536058,-0.03536022,0.06583910,-0.06583928,0.00011926,-0.00011926,0.02675802,-0.02675799,0.00375503,-0.00375481,0.17878733,-0.17878818
-0.75337669,0.39456799,-0.39456396,0.12519897,-0.12519934,0.15550690,-0.15550280,0.03485180,-0.03485121,0.06162695,-0.06162701,0.00014446,-0.00014445,0.02525835,-0.02525826,0.00453732,-0.00453706,0.16474685,-0.16474751
-0.74737369,0.38614556,-0.38613957,0.11592262,-0.11592272,0.16145243,-0.16144679,0.03497833,-0.03497750,0.05794798,-0.05794792,0.00017398,-0.00017397,0.02396985,-0.02396971,0.00544886,-0.00544856,0.15172883,-0.15172930
-0.74137069,0.38419613,-0.38418803,0.10780513,-0.10780494,0.17194264,-0.17193533,0.03579097,-0.03578988,0.05481315,-0.05481296,0.00020833,-0.00020832,0.02290635,-0.02290614,0.00650188,-0.00650154,0.13975678,-0.13975705
-0.73536768,0.38903619,-0.38902582,0.10087386,-0.10087336,0.18722362,-0.18721449,0.03734661,-0.03734523,0.05223296,-0.05223265,0.00024803,-0.00024802,0.02208197,-0.02208169,0.00770802,-0.00770763,0.12885290,-0.12885298
-0.72936468,0.40099164,-0.40097884,0.09515712,-0.09515631,0.20755531,-0.20754422,0.03970740,-0.03970571,0.05021681,-0.05021637,0.00029365,-0.00029363,0.02151079,-0.02151043,0.00907790,-0.00907745,0.11903760,-0.11903749
-0.72336168,0.42038567,-0.42037027,0.09068309,-0.09068195,0.23320233,-0.23318913,0.04293948,-0.04293746,0.04877212,-0.04877155,0.00034575,-0.00034574,0.02120646,-0.02120602,0.01062060,-0.01062010,0.11032868,-0.11032836
-0.71735868,0.44752408,-0.44750593,0.08747841,-0.08747692,0.26442241,-0.26440696,0.04711142,-0.04710903,0.04790336,-0.04790266,0.00040495,-0.00040493,0.02118161,-0.02118109,0.01234322,-0.01234266,0.10274035,-0.10273983
-0.71135568,0.48267836,-0.48265733,0.08556643,-0.08556458,0.30145289,-0.30143505,0.05229229,-0.05228951,0.04761107,-0.04761023,0.00047188,-0.00047187,0.02144735,-0.02144674,0.01425033,-0.01424972,0.09628217,-0.09628143
-0.70535268,0.52606699,-0.52604295,0.08496520,-0.08496298,0.34449532,-0.34447498,0.05854945,-0.05854627,0.04789083,-0.04788985,0.00054724,-0.00054723,0.02201255,-0.02201185,0.01634353,-0.01634286,0.09095789,-0.09095695
-0.69934967,0.57783549,-0.57780836,0.08568530,-0.08568270,0.39369881,-0.39367587,0.06594620,-0.06594258,0.04873236,-0.04873126,0.00063177,-0.00063175,0.02288327,-0.02288247,0.01862097,-0.01862024,0.08676447,-0.08676332
-0.69334667,0.63803622,-0.63800595,0.08772756,-0.08772457,0.44914245,-0.44911686,0.07453916,-0.07453510,0.05011872,-0.05011749,0.00072629,-0.00072627,0.02406206,-0.02406117,0.02107701,-0.02107623,0.08369106,-0.08368971
-0.68734367,0.70660843,-0.70657503,0.09108069,-0.09107732,0.51081765,-0.51078938,0.08437573,-0.08437123,0.05202559,-0.05202425,0.00083170,-0.00083168,0.02554737,-0.02554639,0.02370194,-0.02370110,0.08171832,-0.08171677
-0.68134067,0.78335986,-0.78332339,0.09571913,-0.09571538,0.57861113,-0.57858023,0.09549155,-0.09548661,0.05442094,-0.05441949,0.00094904,-0.00094902,0.02733301,-0.02733193,0.02648180,-0.02648093,0.08081785,-0.08081610
-0.67533767,0.86795055,-0.86791113,0.10160099,-0.10159687,0.65228938,-0.65225593,0.10790812,-0.10790274,0.05726477,-0.05726323,0.00107951,-0.00107949,0.02940767,-0.02940650,0.02939843,-0.02939751,0.08095199,-0.08095006
-0.66933467,0.95988010,-0.95983795,0.10866631,-0.10866185,0.73148552,-0.73144967,0.12163072,-0.12162493,0.06050930,-0.06050768,0.00122447,-0.00122445,0.03175459,-0.03175334,0.03242950,-0.03242855,0.08207391,-0.08207181
-0.66333167,1.05847925,-1.05843462,0.11683582,-0.11683104,0.81568946,-0.81565142,0.13664680,-0.13664063,0.06409935,-0.06409766,0.00138553,-0.00138550,0.03435138,-0.03435006,0.03554890,-0.03554794,0.08412796,-0.08412571
-0.65732866,1.16290652,-1.16285979,0.12601010,-0.12600504,0.90424220,-0.90420225,0.15292474,-0.15291823,0.06797304,-0.06797132,0.00156450,-0.00156448,0.03717000,-0.03716862,0.03872718,-0.03872621,0.08705040,-0.08704803
-0.65132566,1.27215089,-1.27210248,0.13606951,-0.13606422,0.99633507,-0.99629357,0.17041332,-0.17040654,0.07206287,-0.07206113,0.00176351,-0.00176348,0.04017691,-0.04017548,0.04193217,-0.04193120,0.09077039,-0.09076793
-0.64532266,1.38504064,-1.38499106,0.14687465,-0.14686920,1.09101441,-1.09097176,0.18904178,-0.18903479,0.07629695,-0.07629521,0.00198494,-0.00198491,0.04333342,-0.04333197,0.04512972,-0.04512878,0.09521127,-0.09520873
-0.63931966,1.50025895,-1.50020878,0.15826774,-0.15826218,1.18719210,-1.18714879,0.20872053,-0.20871341,0.08060055,-0.08059885,0.00223147,-0.00223145,0.04659630,-0.04659483,0.04828465,-0.04828374,0.10029197,-0.10028940
-0.63331666,1.61636588,-1.61631575,0.17007462,-0.17006903,1.28366218,-1.28361874,0.22934256,-0.22933539,0.08489779,-0.08489614,0.00250608,-0.00250605,0.04991849,-0.04991703,0.05136165,-0.05136079,0.10592867,-0.10592610
-0.62731366,1.73182653,-1.73177712,0.18210759,-0.18210205,1.37912322,-1.37908022,0.25078539,-0.25077827,0.08911344,-0.08911188,0.00281195,-0.00281193,0.05325005,-0.05324861,0.05432634,-0.05432554,0.11203648,-0.11203395
-0.62131066,1.84504460,-1.84499661,0.19416893,-0.19416353,1.47220612,-1.47216416,0.27291358,-0.27290662,0.09317480,-0.09317335,0.00315249,-0.00315247,0.05653927,-0.05653789,0.05714626,-0.05714554,0.11853112,-0.11852866
-0.61530765,1.95440027,-1.95435444,0.20605506,-0.20604988,1.56150656,-1.56146625,0.29558157,-0.29557487,0.09701350,-0.09701219,0.00353117,-0.00353115,0.05973387,-0.05973256,0.05979183,-0.05979120,0.12533052,-0.12532817
-0.60930465,2.05829114,-2.05824817,0.21756113,-0.21755626,1.64562096,-1.64558293,0.31863671,-0.31863038,0.10056723,-0.10056608,0.00395149,-0.00395147,0.06278230,-0.06278108,0.06223722,-0.06223668,0.13235624,-0.13235405
-0.60330165,2.15517460,-2.15513517,0.22848603,-0.22848156,1.72318485,-1.72314969,0.34192236,-0.34191650,0.10378125,-0.10378028,0.00441677,-0.00441675,0.06563508,-0.06563397,0.06446106,-0.06446064,0.13953470,-0.13953270
-0.59729865,2.24361000,-2.24357476,0.23863749,-0.23863350,1.79291197,-1.79288025,0.36528077,-0.36527548,0.10660968,-0.10660890,0.00493002,-0.00493000,0.06824608,-0.06824511,0.06644704,-0.06644674,0.14679800,-0.14679622
-0.59129565,2.32229884,-2.32226835,0.24783714,-0.24783370,1.85363268,-1.85360489,0.38855567,-0.38855104,0.10901643,-0.10901587,0.00549376,-0.00549375,0.07057382,-0.07057300,0.06818420,-0.06818401,0.15408446,-0.15408293
-0.58529265,2.39012122,-2.39009598,0.25592529,-0.25592247,1.90432991,-1.90430651,0.41159435,-0.41159045,0.11097584,-0.11097550,0.00610980,-0.00610979,0.07258253,-0.07258187,0.06966704,-0.06966698,0.16133873,-0.16133748
-0.57928964,2.44616699,-2.44614738,0.26276530,-0.26276314,1.94417126,-1.94415260,0.43424909,-0.43424600,0.11247290,-0.11247279,0.00677901,-0.00677900,0.07424314,-0.07424265,0.07089547,-0.07089554,0.16851152,-0.16851056
-0.57328664,2.48976028,-2.48974658,0.26824720,-0.26824575,1.97253564,-1.97252198,0.45637800,-0.45637577,0.11350308,-0.11350321,0.00750114,-0.00750112,0.07553399,-0.07553369,0.07187441,-0.07187461,0.17555895,-0.17555830
-0.56728364,2.52047628,-2.52046865,0.27229059,-0.27228988,1.98903340,-1.98902490,0.47784517,-0.47784383,0.11407184,-0.11407219,0.00827457,-0.00827456,0.07644136,-0.07644124,0.07261333,-0.07261364,0.18244158,-0.18244124
-0.56128064,2.53814976,-2.53814823,0.27484655,-0.27484657,1.99351907,-1.99351579,0.49852016,-0.49851972,0.11419375,-0.11419433,0.00909619,-0.00909618,0.07695970,-0.07695977,0.07312546,-0.07312589,0.18912320,-0.18912317
-0.55527764,2.54287498,-2.54287944,0.27589849,-0.27589925,1.98609607,-1.98609796,0.51827710,-0.51827755,0.11389139,-0.11389217,0.00996121,-0.00996120,0.07709160,-0.07709185,0.07342707,-0.07342760,0.19556944,-0.19556972
-0.54927464,2.53499724,-2.53500748,0.27546207,-0.27546354,1.96711335,-1.96712024,0.53699348,-0.53699481,0.11319398,-0.11319495,0.01086309,-0.01086308,0.07684755,-0.07684797,0.07353652,-0.07353715,0.20174644,-0.20174700
-0.54327164,2.51509680,-2.51511248,0.27358398,-0.27358613,1.93715415,-1.93716577,0.55454886,-0.55455102,0.11213592,-0.11213706,0.01179348,-0.01179348,0.07624539,-0.07624598,0.07347339,-0.07347410,0.20761948,-0.20762031
-0.53726863,2.48396594,-2.48398663,0.27033989,-0.27034265,1.89701750,-1.89703350,0.57082378,-0.57082672,0.11075526,-0.11075655,0.01274230,-0.01274230,0.07530964,-0.07531037,0.07325761,-0.07325839,0.21315196,-0.21315304
-0.53126563,2.44258071,-2.44260588,0.26583142,-0.26583473,1.84769342,-1.84771337,0.58569912,-0.58570278,0.10909218,-0.10909359,0.01369781,-0.01369781,0.07407058,-0.07407145,0.07290869,-0.07290952,0.21830468,-0.21830597
-0.52526263,2.39206868,-2.39209772,0.26018260,-0.26018639,1.79033297,-1.79035636,0.59905614,-0.59906043,0.10718763,-0.10718914,0.01464681,-0.01464681,0.07256332,-0.07256430,0.07244511,-0.07244598,0.22303548,-0.22303695
-0.51925963,2.33367434,-2.33370658,0.25353575,-0.25353993,1.72621453,-1.72624080,0.61077729,-0.61078211,0.10508208,-0.10508366,0.01557493,-0.01557492,0.07082664,-0.07082771,0.07188386,-0.07188476,0.22729949,-0.22730111
-0.51325663,2.26872380,-2.26875855,0.24604702,-0.24605150,1.65670780,-1.65673637,0.62074804,-0.62075330,0.10281452,-0.10281614,0.01646692,-0.01646692,0.06890201,-0.06890315,0.07124020,-0.07124111,0.23104988,-0.23105161
-0.50725363,2.19859015,-2.19862667,0.23788187,-0.23788656,1.58323704,-1.58326729,0.62885967,-0.62886527,0.10042174,-0.10042338,0.01730712,-0.01730712,0.06683243,-0.06683362,0.07052756,-0.07052846,0.23423909,-0.23424088
-0.50125063,2.12466084,-2.12469842,0.22921060,-0.22921541,1.50724477,-1.50727607,0.63501298,-0.63501882,0.09793785,-0.09793948,0.01807985,-0.01807986,0.06466148,-0.06466270,0.06975770,-0.06975858,0.23682059,-0.23682241
-0.49524762,2.04830807,-2.04834599,0.22020406,-0.22020888,1.43015738,-1.43018913,0.63912270,-0.63912867,0.09539407,-0.09539567,0.01876995,-0.01876995,0.06243236,-0.06243357,0.06894100,-0.06894186,0.23875101,-0.23875281
-0.48924462,1.97086274,-1.97090032,0.21102974,-0.21103449,1.35335349,-1.35338509,0.64112242,-0.64112843,0.09281876,-0.09282031,0.01936320,-0.01936321,0.06018706,-0.06018826,0.06808688,-0.06808770,0.23999249,-0.23999424
-0.48324162,1.89359259,-1.89362918,0.20184827,-0.20185287,1.27813594,-1.27816684,0.64096975,-0.64097570,0.09023765,-0.09023914,0.01984687,-0.01984688,0.05796569,-0.05796685,0.06720432,-0.06720508,0.24051517,-0.24051684
-0.47723862,1.81768418,-1.81771921,0.19281042,-0.19281479,1.20570786,-1.20573755,0.63865112,-0.63865692,0.08767423,-0.08767562,0.02021015,-0.02021016,0.05580584,-0.05580693,0.06630234,-0.06630304,0.24029954,-0.24030109
-0.47123562,1.74422887,-1.74426180,0.18405459,-0.18405866,1.13715310,-1.13718113,0.63418608,-0.63419166,0.08515012,-0.08515142,0.02044452,-0.02044454,0.05374209,-0.05374311,0.06539052,-0.06539116,0.23933858,-0.23933998
-0.46523262,1.67421201,-1.67424239,0.17570483,-0.17570855,1.07342100,-1.07344696,0.62763059,-0.62763588,0.08268562,-0.08268681,0.02054410,-0.02054412,0.05180562,-0.05180655,0.06447945,-0.06448001,0.23763940,-0.23764063
-0.45922961,1.60850495,-1.60853240,0.16786932,-0.16787263,1.01531532,-1.01533887,0.61907888,-0.61908382,0.08030003,-0.08030109,0.02050586,-0.02050588,0.05002387,-0.05002471,0.06358091,-0.06358139,0.23522435,-0.23522540
-0.45322661,1.54785909,-1.54788331,0.16063921,-0.16064209,0.96348704,-0.96350793,0.60866373,-0.60866826,0.07801196,-0.07801289,0.02032976,-0.02032978,0.04842026,-0.04842099,0.06270804,-0.06270844,0.23213139,-0.23213223
-0.44722361,1.49290152,-1.49292227,0.15408794,-0.15409037,0.91843063,-0.91844865,0.59655490,-0.59655899,0.07583950,-0.07584030,0.02001877,-0.02001879,0.04701392,-0.04701453,0.06187524,-0.06187555,0.22841364,-0.22841427
-0.44122061,1.44413149,-1.44414864,0.14827075,-0.14827270,0.88048328,-0.88049828,0.58295572,-0.58295934,0.07380012,-0.07380079,0.01957875,-0.01957877,0.04581951,-0.04582000,0.06109779,-0.06109802,0.22413820,-0.22413862
-0.43521761,1.40191766,-1.40193114,0.14322448,-0.14322596,0.84982674,-0.84983867,0.56809780,-0.56810095,0.07191050,-0.07191103,0.01901832,-0.01901834,0.04484700,-0.04484737,0.06039145,-0.06039159,0.21938419,-0.21938439
-0.42921461,1.36649575,-1.36650557,0.13896767,-0.13896868,0.82649149,-0.82650034,0.55223419,-0.55223685,0.07018607,-0.07018647,0.01834849,-0.01834851,0.04410151,-0.04410175,0.05977170,-0.05977175,0.21424003,-0.21424001
-0.42321161,1.33796677,-1.33797302,0.13550075,-0.13550132,0.81036277,-0.81036860,0.53563111,-0.53563329,0.06864047,-0.06864075,0.01758233,-0.01758236,0.04358314,-0.04358328,0.05925295,-0.05925292,0.20880024,-0.20880002
-0.41720860,1.31629615,-1.31629898,0.13280653,-0.13280669,0.80118856,-0.80119150,0.51855888,-0.51856060,0.06728490,-0.06728507,0.01673456,-0.01673459,0.04328693,-0.04328695,0.05884766,-0.05884756,0.20316189,-0.20316148
-0.41120560,1.30131411,-1.30131374,0.13085087,-0.13085065,0.79858926,-0.79858948,0.50128236,-0.50128364,0.06612737,-0.06612743,0.01582100,-0.01582103,0.04320276,-0.04320268,0.05856543,-0.05856526,0.19742081,-0.19742023
-0.40520260,1.29271800,-1.29271471,0.12958363,-0.12958307,0.80206915,-0.80206687,0.48405149,-0.48405237,0.06517200,-0.06517196,0.01485813,-0.01485816,0.04331547,-0.04331530,0.05841210,-0.05841188,0.19166790,-0.19166717
-0.39919960,1.29007704,-1.29007115,0.12893984,-0.12893900,0.81102965,-0.81102514,0.46709244,-0.46709297,0.06441841,-0.06441829,0.01386258,-0.01386261,0.04360501,-0.04360477,0.05838905,-0.05838878,0.18598570,-0.18598485
-0.39319660,1.29284024,-1.29283213,0.12884130,-0.12884023,0.82478452,-0.82477808,0.45059991,-0.45060013,0.06386120,-0.06386101,0.01285065,-0.01285067,0.04404677,-0.04404647,0.05849259,-0.05849228,0.18044542,-0.18044447
-0.38719360,1.30034789,-1.30033796,0.12919843,-0.12919719,0.84257687,-0.84256884,0.43473092,-0.43473090,0.06348972,-0.06348947,0.01183785,-0.01183787,0.04461203,-0.04461169,0.05871361,-0.05871327,0.17510462,-0.17510361
-0.38119060,1.31184698,-1.31183566,0.12991249,-0.12991115,0.86359816,-0.86358887,0.41960056,-0.41960035,0.06328794,-0.06328765,0.01083859,-0.01083860,0.04526862,-0.04526825,0.05903753,-0.05903717,0.17000572,-0.17000468
-0.37518759,1.32651059,-1.32649832,0.13087819,-0.13087679,0.88700883,-0.88699865,0.40527977,-0.40527945,0.06323478,-0.06323446,0.00986580,-0.00986581,0.04598167,-0.04598129,0.05944449,-0.05944413,0.16517534,-0.16517429
-0.36918459,1.34346118,-1.34344839,0.13198651,-0.13198512,0.91196044,-0.91194971,0.39179541,-0.39179503,0.06330458,-0.06330424,0.00893073,-0.00893074,0.04671461,-0.04671424,0.05990988,-0.05990952,0.16062451,-0.16062350
-0.36318159,1.36179727,-1.36178438,0.13312792,-0.13312660,0.93761887,-0.93760794,0.37913244,-0.37913209,0.06346788,-0.06346755,0.00804281,-0.00804282,0.04743020,-0.04742985,0.06040511,-0.06040478,0.15634988,-0.15634894
-0.35717859,1.38062271,-1.38061013,0.13419561,-0.13419440,0.96318804,-0.96317724,0.36723821,-0.36723793,0.06369257,-0.06369224,0.00720952,-0.00720952,0.04809173,-0.04809142,0.06089872,-0.06089842,0.15233568,-0.15233482
-0.35117559,1.39907780,-1.39906588,0.13508889,-0.13508785,0.98793348,-0.98792308,0.35602834,-0.35602821,0.06394504,-0.06394475,0.00643643,-0.00643643,0.04866426,-0.04866400,0.06135756,-0.06135730,0.14855631,-0.14855558
-0.34517259,1.41637079,-1.41635983,0.13571649,-0.13571566,1.01120501,-1.01119527,0.34539418,-0.34539424,0.06419174,-0.06419148,0.00572725,-0.00572724,0.04911584,-0.04911565,0.06174826,-0.06174806,0.14497964,-0.14497905
-0.33916958,1.43180870,-1.43179895,0.13599970,-0.13599910,1.03245775,-1.03244885,0.33521104,-0.33521134,0.06440057,-0.06440036,0.00508393,-0.00508392,0.04941873,-0.04941862,0.06203870,-0.06203856,0.14157051,-0.14157008
-0.33316658,1.44482595,-1.44481758,0.13587515,-0.13587480,1.05127056,-1.05126264,0.32534697,-0.32534756,0.06454251,-0.06454235,0.00450685,-0.00450684,0.04955051,-0.04955048,0.06219948,-0.06219941,0.13829448,-0.13829422
