energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
0.28514257,2.15862328,0.06919442,0.00000000,0.00002143,0.05147135,0.05217113,0.26162654,0.65931645,1.91360594
0.29114557,2.23629946,0.07465133,0.00000000,0.00001964,0.05483305,0.05682013,0.26771281,0.67337167,1.96413188
0.29714857,2.30930008,0.08067479,0.00000000,0.00001843,0.05811419,0.06150785,0.27312502,0.68529764,2.00859245
0.30315158,2.37633022,0.08730173,0.00000000,0.00001766,0.06125928,0.06618165,0.27767026,0.69481699,2.04595083
0.30915458,2.43634447,0.09457520,0.00000000,0.00001723,0.06421476,0.07078699,0.28119618,0.70175647,2.07544299
0.31515758,2.48855107,0.10254187,0.00000000,0.00001704,0.06693041,0.07526874,0.28359165,0.70604414,2.09657792
0.32116058,2.53240919,0.11124896,0.00000000,0.00001701,0.06936055,0.07957251,0.28478647,0.70770341,2.10913034
0.32716358,2.56761945,0.12074088,0.00000000,0.00001708,0.07146525,0.08364597,0.28474995,0.70684421,2.11312619
0.33316658,2.59410802,0.13105539,0.00000000,0.00001720,0.07321140,0.08744009,0.28348862,0.70365168,2.10882143
0.33916958,2.61200502,0.14221964,0.00000000,0.00001734,0.07457358,0.09091035,0.28104307,0.69837277,2.09667492
0.34517259,2.62161799,0.15424609,0.00000000,0.00001747,0.07553466,0.09401774,0.27748393,0.69130138,2.07731663
0.35117559,2.62340186,0.16712855,0.00000000,0.00001759,0.07608614,0.09672951,0.27290740,0.68276265,2.05151230
0.35717859,2.61792645,0.18083859,0.00000000,0.00001767,0.07622826,0.09901983,0.26743024,0.67309712,2.02012626
0.36318159,2.60584331,0.19532245,0.00000000,0.00001773,0.07596973,0.10087007,0.26118452,0.66264543,1.98408379
0.36918459,2.58785311,0.21049876,0.00000000,0.00001777,0.07532724,0.10226896,0.25431239,0.65173420,1.94433461
0.37518759,2.56467521,0.22625719,0.00000000,0.00001781,0.07432465,0.10321242,0.24696091,0.64066372,1.90181904
0.38119060,2.53702062,0.24245826,0.00000000,0.00001787,0.07299203,0.10370329,0.23927729,0.62969792,1.85743803
0.38719360,2.50556948,0.25893441,0.00000000,0.00001799,0.07136449,0.10375083,0.23140456,0.61905690,1.81202811
0.39319660,2.47095374,0.27549241,0.00000000,0.00001819,0.06948092,0.10337012,0.22347787,0.60891230,1.76634204
0.39919960,2.43374559,0.29191715,0.00000000,0.00001851,0.06738263,0.10258135,0.21562150,0.59938558,1.72103556
0.40520260,2.39445160,0.30797660,0.00000000,0.00001901,0.06511209,0.10140912,0.20794664,0.59054897,1.67666018
0.41120560,2.35351232,0.32342802,0.00000000,0.00001973,0.06271166,0.09988169,0.20054992,0.58242890,1.63366193
0.41720860,2.31130671,0.33802499,0.00000000,0.00002074,0.06022251,0.09803027,0.19351264,0.57501155,1.59238522
0.42321161,2.26816046,0.35152504,0.00000000,0.00002208,0.05768358,0.09588844,0.18690077,0.56824996,1.55308113
0.42921461,2.22435708,0.36369759,0.00000000,0.00002384,0.05513090,0.09349149,0.18076538,0.56207212,1.51591898
0.43521761,2.18015046,0.37433178,0.00000000,0.00002608,0.05259693,0.09087602,0.17514364,0.55638955,1.48099992
0.44122061,2.13577766,0.38324382,0.00000000,0.00002889,0.05011023,0.08807945,0.17006002,0.55110567,1.44837156
0.44722361,2.09147068,0.39028345,0.00000000,0.00003235,0.04769526,0.08513973,0.16552777,0.54612351,1.41804227
0.45322661,2.04746619,0.39533923,0.00000000,0.00003654,0.04537238,0.08209505,0.16155038,0.54135225,1.38999415
0.45922961,2.00401223,0.39834242,0.00000000,0.00004157,0.04315797,0.07898355,0.15812302,0.53671234,1.36419400
0.46523262,1.96137165,0.39926907,0.00000000,0.00004755,0.04106470,0.07584313,0.15523384,0.53213882,1.34060154
0.47123562,1.91982167,0.39814046,0.00000000,0.00005460,0.03910185,0.07271120,0.15286501,0.52758294,1.31917464
0.47723862,1.87965003,0.39502168,0.00000000,0.00006282,0.03727570,0.06962445,0.15099360,0.52301205,1.29987162
0.48324162,1.84114796,0.39001855,0.00000000,0.00007236,0.03558992,0.06661860,0.14959220,0.51840785,1.28265069
0.48924462,1.80460063,0.38327302,0.00000000,0.00008337,0.03404598,0.06372810,0.14862933,0.51376354,1.26746712
0.49524762,1.77027605,0.37495726,0.00000000,0.00009599,0.03264354,0.06098584,0.14806968,0.50907997,1.25426883
0.50125063,1.73841332,0.36526698,0.00000000,0.00011038,0.03138072,0.05842283,0.14787434,0.50436134,1.24299092
0.50725363,1.70921131,0.35441402,0.00000000,0.00012670,0.03025450,0.05606783,0.14800091,0.49961088,1.23355027
0.51325663,1.68281866,0.34261885,0.00000000,0.00014514,0.02926084,0.05394702,0.14840375,0.49482683,1.22584057
0.51925963,1.65932586,0.33010333,0.00000000,0.00016586,0.02839499,0.05208363,0.14903429,0.48999928,1.21972882
0.52526263,1.63876019,0.31708387,0.00000000,0.00018903,0.02765155,0.05049765,0.14984149,0.48510779,1.21505345
0.53126563,1.62108370,0.30376560,0.00000000,0.00021480,0.02702467,0.04920547,0.15077257,0.48012043,1.21162463
0.53726863,1.60619441,0.29033747,0.00000000,0.00024334,0.02650810,0.04821960,0.15177378,0.47499389,1.20922673
0.54327164,1.59393057,0.27696864,0.00000000,0.00027474,0.02609530,0.04754844,0.15279146,0.46967495,1.20762286
0.54927464,1.58407765,0.26380619,0.00000000,0.00030912,0.02577946,0.04719605,0.15377314,0.46410298,1.20656124
0.55527764,1.57637737,0.25097404,0.00000000,0.00034652,0.02555362,0.04716196,0.15466874,0.45821341,1.20578286
0.56128064,1.57053833,0.23857314,0.00000000,0.00038694,0.02541069,0.04744109,0.15543174,0.45194178,1.20503009
0.56728364,1.56624731,0.22668273,0.00000000,0.00043033,0.02534355,0.04802368,0.15602031,0.44522811,1.20405544
0.57328664,1.56318070,0.21536249,0.00000000,0.00047658,0.02534506,0.04889530,0.15639827,0.43802131,1.20263014
0.57928964,1.56101552,0.20465539,0.00000000,0.00052550,0.02540821,0.05003692,0.15653587,0.43028328,1.20055181
0.58529265,1.55943949,0.19459108,0.00000000,0.00057684,0.02552618,0.05142516,0.15641034,0.42199242,1.19765118
0.59129565,1.55815994,0.18518942,0.00000000,0.00063028,0.02569247,0.05303254,0.15600618,0.41314649,1.19379721
0.59729865,1.55691154,0.17646423,0.00000000,0.00068544,0.02590104,0.05482796,0.15531521,0.40376443,1.18890097
0.60330165,1.55546279,0.16842687,0.00000000,0.00074185,0.02614646,0.05677723,0.15433641,0.39388738,1.18291789
0.60930465,1.55362169,0.16108953,0.00000000,0.00079906,0.02642415,0.05884383,0.15307557,0.38357867,1.17584898
0.61530765,1.55124066,0.15446825,0.00000000,0.00085654,0.02673061,0.06098979,0.15154481,0.37292302,1.16774096
0.62131066,1.54822126,0.14858542,0.00000000,0.00091382,0.02706366,0.06317667,0.14976201,0.36202498,1.15868574
0.62731366,1.54451873,0.14347183,0.00000000,0.00097042,0.02742282,0.06536674,0.14775034,0.35100677,1.14881961
0.63331666,1.54014686,0.13916813,0.00000000,0.00102597,0.02780961,0.06752423,0.14553769,0.34000580,1.13832217
0.63931966,1.53518290,0.13572572,0.00000000,0.00108019,0.02822793,0.06961659,0.14315634,0.32917188,1.12741537
0.64532266,1.52977259,0.13320712,0.00000000,0.00113299,0.02868448,0.07161586,0.14064269,0.31866438,1.11636255
0.65132566,1.52413492,0.13168569,0.00000000,0.00118444,0.02918908,0.07349987,0.13803712,0.30864935,1.10546740
0.65732866,1.51856617,0.13124475,0.00000000,0.00123491,0.02975505,0.07525344,0.13538401,0.29929685,1.09507263
0.66333167,1.51344258,0.13197614,0.00000000,0.00128503,0.03039954,0.07686930,0.13273184,0.29077828,1.08555796
0.66933467,1.50922102,0.13397819,0.00000000,0.00133577,0.03114370,0.07834885,0.13013332,0.28326390,1.07733715
0.67533767,1.50643699,0.13735310,0.00000000,0.00138850,0.03201292,0.07970257,0.12764558,0.27692042,1.07085343
0.68134067,1.50569935,0.14220381,0.00000000,0.00144495,0.03303675,0.08095014,0.12533022,0.27190867,1.06657328
0.68734367,1.50768135,0.14863042,0.00000000,0.00150730,0.03424887,0.08212014,0.12325327,0.26838122,1.06497791
0.69334667,1.51310775,0.15672620,0.00000000,0.00157812,0.03568681,0.08324945,0.12148501,0.26648002,1.06655273
0.69934967,1.52273811,0.16657339,0.00000000,0.00166044,0.03739153,0.08438227,0.12009950,0.26633393,1.07177448
0.70535268,1.53734670,0.17823893,0.00000000,0.00175764,0.03940684,0.08556878,0.11917396,0.26805631,1.08109666
0.71135568,1.55769957,0.19177030,0.00000000,0.00187347,0.04177869,0.08686363,0.11878780,0.27174262,1.09493353
0.71735868,1.58452994,0.20719171,0.00000000,0.00201196,0.04455427,0.08832415,0.11902154,0.27746819,1.11364350
0.72336168,1.61851289,0.22450085,0.00000000,0.00217738,0.04778097,0.09000852,0.11995546,0.28528628,1.13751291
0.72936468,1.66024099,0.24366658,0.00000000,0.00237409,0.05150523,0.09197389,0.12166810,0.29522662,1.16674088
0.73536768,1.71020192,0.26462751,0.00000000,0.00260647,0.05577135,0.09427459,0.12423468,0.30729451,1.20142669
0.74137069,1.76875965,0.28729207,0.00000000,0.00287880,0.06062009,0.09696051,0.12772547,0.32147079,1.24156027
0.74737369,1.83614030,0.31153978,0.00000000,0.00319505,0.06608736,0.10007571,0.13220418,0.33771256,1.28701700
0.75337669,1.91242344,0.33722417,0.00000000,0.00355881,0.07220283,0.10365737,0.13772642,0.35595501,1.33755717
0.75937969,1.99753947,0.36417707,0.00000000,0.00397307,0.07898857,0.10773494,0.14433825,0.37611404,1.39283075
0.76538269,2.09127316,0.39221427,0.00000000,0.00444009,0.08645770,0.11232984,0.15207491,0.39808989,1.45238719
0.77138569,2.19327298,0.42114239,0.00000000,0.00496120,0.09461321,0.11745528,0.16095962,0.42177132,1.51569023
0.77738869,2.30306546,0.45076648,0.00000000,0.00553672,0.10344681,0.12311652,0.17100267,0.44704038,1.58213680
0.78339170,2.42007355,0.48089811,0.00000000,0.00616574,0.11293801,0.12931127,0.18220050,0.47377716,1.65107912
0.78939470,2.54363736,0.51136335,0.00000000,0.00684610,0.12305338,0.13603032,0.19453508,0.50186448,1.72184870
0.79539770,2.67303581,0.54201028,0.00000000,0.00757424,0.13374602,0.14325820,0.20797331,0.53119177,1.79378080
0.80140070,2.80750754,0.57271526,0.00000000,0.00834520,0.14495542,0.15097386,0.22246657,0.56165809,1.86623775
0.80740370,2.94626938,0.60338778,0.00000000,0.00915258,0.15660757,0.15915127,0.23795047,0.59317370,1.93862980
0.81340670,3.08853125,0.63397314,0.00000000,0.00998863,0.16861552,0.16775989,0.25434464,0.62566012,2.01043197
0.81940970,3.23350630,0.66445284,0.00000000,0.01084431,0.18088035,0.17676497,0.27155282,0.65904835,2.08119592
0.82541271,3.38041601,0.69484244,0.00000000,0.01170944,0.19329258,0.18612760,0.28946314,0.69327534,2.15055612
0.83141571,3.52849001,0.72518673,0.00000000,0.01257290,0.20573406,0.19580462,0.30794873,0.72827882,2.21823003
0.83741871,3.67696138,0.75555248,0.00000000,0.01342283,0.21808037,0.20574838,0.32686873,0.76399066,2.28401233
0.84342171,3.82505828,0.78601899,0.00000000,0.01424691,0.23020361,0.21590638,0.34606983,0.80032940,2.34776393
0.84942471,3.97199347,0.81666689,0.00000000,0.01503268,0.24197566,0.22622091,0.36538828,0.83719222,2.40939672
0.85542771,4.11695343,0.84756586,0.00000000,0.01576781,0.25327169,0.23662878,0.38465267,0.87444720,2.46885544
0.86143072,4.25908905,0.87876188,0.00000000,0.01644049,0.26397399,0.24706119,0.40368725,0.91192645,2.52609819
0.86743372,4.39750968,0.91026489,0.00000000,0.01703965,0.27397588,0.25744395,0.42231604,0.94942074,2.58107752
0.87343672,4.53128248,0.94203757,0.00000000,0.01755537,0.28318559,0.26769794,0.44036742,0.98667644,2.63372353
0.87943972,4.65943810,0.97398610,0.00000000,0.01797909,0.29152993,0.27774006,0.45767944,1.02339506,2.68393074
0.88544272,4.78098390,1.00595344,0.00000000,0.01830387,0.29895766,0.28748454,0.47410531,1.05923589,2.73154993
0.89144572,4.89492468,1.03771582,0.00000000,0.01852461,0.30544232,0.29684476,0.48951923,1.09382192,2.77638581
0.89744872,5.00029063,1.06898274,0.00000000,0.01863814,0.31098437,0.30573534,0.50382206,1.12674892,2.81820102
0.90345173,5.09617146,1.09940067,0.00000000,0.01864337,0.31561252,0.31407457,0.51694666,1.15759741,2.85672623
0.90945473,5.18175481,1.12856043,0.00000000,0.01854125,0.31938414,0.32178707,0.52886260,1.18594718,2.89167587
0.91545773,5.25636696,1.15600802,0.00000000,0.01833479,0.32238472,0.32880642,0.53957982,1.21139338,2.92276841
0.92146073,5.31951294,1.18125839,0.00000000,0.01802896,0.32472617,0.33507769,0.54915113,1.23356364,2.94974961
0.92746373,5.37091357,1.20381160,0.00000000,0.01763054,0.32654426,0.34055976,0.55767312,1.25213506,2.97241711
0.93346673,5.41053633,1.22317059,0.00000000,0.01714795,0.32799493,0.34522712,0.56528536,1.26685013,2.99064442
0.93946973,5.43861771,1.23885964,0.00000000,0.01659101,0.32924986,0.34907126,0.57216776,1.27753065,3.00440238
0.94547274,5.45567484,1.25044274,0.00000000,0.01597075,0.33049125,0.35210120,0.57853605,1.28408869,3.01377622
0.95147574,5.46250478,1.25754085,0.00000000,0.01529909,0.33190603,0.35434346,0.58463538,1.28653393,3.01897687
0.95747874,5.46017069,1.25984739,0.00000000,0.01458862,0.33367982,0.35584114,0.59073228,1.28497676,3.02034526
0.96348174,5.44997474,1.25714104,0.00000000,0.01385232,0.33599061,0.35665233,0.59710516,1.27962701,3.01834881
0.96948474,5.43341866,1.24929545,0.00000000,0.01310330,0.33900266,0.35684781,0.60403378,1.27078807,3.01357023
0.97548774,5.41215319,1.23628539,0.00000000,0.01235457,0.34286065,0.35650810,0.61178797,1.25884679,3.00668871
0.98149075,5.38791892,1.21818910,0.00000000,0.01161883,0.34768434,0.35572017,0.62061629,1.24425965,2.99845441
0.98749375,5.36248103,1.19518690,0.00000000,0.01090827,0.35356397,0.35457384,0.63073488,1.22753575,2.98965765
0.99349675,5.33756126,1.16755608,0.00000000,0.01023445,0.36055650,0.35315805,0.64231726,1.20921769,2.98109426
0.99949975,5.31477019,1.13566264,0.00000000,0.00960812,0.36868283,0.35155728,0.65548539,1.18986113,2.97352909
1.00550275,5.29554333,1.09995002,0.00000000,0.00903916,0.37792614,0.34984822,0.67030255,1.17001423,2.96765955
1.01150575,5.28108396,1.06092571,0.00000000,0.00853652,0.38823135,0.34809693,0.68676836,1.15019777,2.96408118
1.01750875,5.27231543,1.01914618,0.00000000,0.00810813,0.39950568,0.34635652,0.70481623,1.13088716,2.96325704
1.02351176,5.26984508,0.97520087,0.00000000,0.00776097,0.41162050,0.34466560,0.72431344,1.11249687,2.96549254
1.02951476,5.27394130,0.92969593,0.00000000,0.00750097,0.42441408,0.34304737,0.74506386,1.09536805,2.97091689
1.03551776,5.28452451,0.88323830,0.00000000,0.00733315,0.43769558,0.34150957,0.76681326,1.07975984,2.97947207
1.04152076,5.30117224,0.83642074,0.00000000,0.00726155,0.45124973,0.34004510,0.78925701,1.06584439,2.99090974
1.04752376,5.32313777,0.78980822,0.00000000,0.00728933,0.46484254,0.33863338,0.81204995,1.05370581,3.00479616
1.05352676,5.34938102,0.74392617,0.00000000,0.00741882,0.47822747,0.33724216,0.83481782,1.04334270,3.02052475
1.05952976,5.37861031,0.69925072,0.00000000,0.00765152,0.49115221,0.33582996,0.85717005,1.03467407,3.03733561
1.06553277,5.40933263,0.65620124,0.00000000,0.00798817,0.50336570,0.33434865,0.87871314,1.02754797,3.05434103
1.07153577,5.43991040,0.61513511,0.00000000,0.00842879,0.51462531,0.33274630,0.89906419,1.02175237,3.07055582
1.07753877,5.46862205,0.57634482,0.00000000,0.00897264,0.52470394,0.33097000,0.91786400,1.01702768,3.08493118
1.08354177,5.49372422,0.54005714,0.00000000,0.00961828,0.53339679,0.32896853,0.93478910,1.01308007,3.09639072
1.08954477,5.51351302,0.50643438,0.00000000,0.01036347,0.54052765,0.32669486,0.94956241,1.00959517,3.10386744
1.09554777,5.52638247,0.47557731,0.00000000,0.01120522,0.54595456,0.32410817,0.96196185,1.00625145,3.10634009
1.10155078,5.53087800,0.44752967,0.00000000,0.01213964,0.54957443,0.32117556,0.97182678,1.00273278,3.10286812
1.10755378,5.52574365,0.42228380,0.00000000,0.01316192,0.55132672,0.31787323,0.97906187,0.99873981,3.09262390
1.11355678,5.50996158,0.39978737,0.00000000,0.01426619,0.55119581,0.31418715,0.98363840,0.99399973,3.07492140
1.11955978,5.48278313,0.37995062,0.00000000,0.01544549,0.54921208,0.31011328,0.98559294,0.98827443,3.04924068
1.12556278,5.44375074,0.36265412,0.00000000,0.01669162,0.54545149,0.30565732,0.98502343,0.98136667,3.01524749
1.13156578,5.39271046,0.34775657,0.00000000,0.01799505,0.54003375,0.30083408,0.98208307,0.97312438,2.97280753
1.13756878,5.32981519,0.33510259,0.00000000,0.01934492,0.53311900,0.29566646,0.97697215,0.96344319,2.92199522
1.14357179,5.25551870,0.32453021,0.00000000,0.02072893,0.52490314,0.29018427,0.96992832,0.95226708,2.86309655
1.14957479,5.17056115,0.31587776,0.00000000,0.02213341,0.51561185,0.28442278,0.96121574,0.93958751,2.79660613
1.15557779,5.07594650,0.30899025,0.00000000,0.02354335,0.50549353,0.27842131,0.95111360,0.92544114,2.72321847
1.16158079,4.97291298,0.30372481,0.00000000,0.02494256,0.49481142,0.27222170,0.93990454,0.90990629,2.64381351
1.16758379,4.86289723,0.29995524,0.00000000,0.02631379,0.48383504,0.26586693,0.92786341,0.89309841,2.55943697
1.17358679,4.74749344,0.29757552,0.00000000,0.02763908,0.47283140,0.25939984,0.91524694,0.87516478,2.47127563
1.17958979,4.62840863,0.29650216,0.00000000,0.02889997,0.46205609,0.25286204,0.90228463,0.85627866,2.38062841
1.18559280,4.50741517,0.29667530,0.00000000,0.03007800,0.45174487,0.24629300,0.88917127,0.83663295,2.28887368
1.19159580,4.38630189,0.29805865,0.00000000,0.03115503,0.44210574,0.23972936,0.87606132,0.81643384,2.19743372
1.19759880,4.26682512,0.30063806,0.00000000,0.03211377,0.43331205,0.23320448,0.86306524,0.79589424,2.10773727
1.20360180,4.15066078,0.30441892,0.00000000,0.03293823,0.42549679,0.22674815,0.85024795,0.77522750,2.02118113
1.20960480,4.03935887,0.30942232,0.00000000,0.03361418,0.41874828,0.22038647,0.83762927,0.75464128,1.93909184
1.21560780,3.93430142,0.31568015,0.00000000,0.03412963,0.41310754,0.21414186,0.82518627,0.73433188,1.86268871
1.22161081,3.83666509,0.32322921,0.00000000,0.03447518,0.40856724,0.20803312,0.81285729,0.71447904,1.79304909
1.22761381,3.74738924,0.33210461,0.00000000,0.03464439,0.40507252,0.20207565,0.80054739,0.69524126,1.73107725
1.23361681,3.66715046,0.34233263,0.00000000,0.03463396,0.40252348,0.19628149,0.78813492,0.67675187,1.67747751
1.23961981,3.59634418,0.35392334,0.00000000,0.03444392,0.40077926,0.19065951,0.77547879,0.65911576,1.63273296
1.24562281,3.53507395,0.36686337,0.00000000,0.03407761,0.39966367,0.18521544,0.76242627,0.64240694,1.59709010
1.25162581,3.48314876,0.38110915,0.00000000,0.03354159,0.39897199,0.17995193,0.74882078,0.62666694,1.57055038
1.25762881,3.44008856,0.39658091,0.00000000,0.03284546,0.39847877,0.17486848,0.73450950,0.61190407,1.55286877
1.26363182,3.40513813,0.41315800,0.00000000,0.03200153,0.39794636,0.16996140,0.71935046,0.59809368,1.54355970
1.26963482,3.37728899,0.43067574,0.00000000,0.03102442,0.39713372,0.16522377,0.70321889,0.58517929,1.54191027
1.27563782,3.35530893,0.44892418,0.00000000,0.02993061,0.39580522,0.16064537,0.68601268,0.57307472,1.54700052
1.28164082,3.33777868,0.46764896,0.00000000,0.02873791,0.39373917,0.15621276,0.66765671,0.56166717,1.55773022
1.28764382,3.32313478,0.48655456,0.00000000,0.02746493,0.39073560,0.15190939,0.64810613,0.55082114,1.57285146
1.29364682,3.30971756,0.50530984,0.00000000,0.02613057,0.38662316,0.14771591,0.62734843,0.54038325,1.59100620
1.29964982,3.29582308,0.52355595,0.00000000,0.02475348,0.38126472,0.14361061,0.60540430,0.53018771,1.61076754
1.30565283,3.27975751,0.54091640,0.00000000,0.02335161,0.37456174,0.13957009,0.58232750,0.52006244,1.63068364
1.31165583,3.25989236,0.55700894,0.00000000,0.02194182,0.36645690,0.13557007,0.55820357,0.50983551,1.64932270
1.31765883,3.23471892,0.57145896,0.00000000,0.02053956,0.35693538,0.13158636,0.53314775,0.49934191,1.66531776
1.32366183,3.20290014,0.58391374,0.00000000,0.01915866,0.34602440,0.12759605,0.50730195,0.48843021,1.67740977
1.32966483,3.16331828,0.59405716,0.00000000,0.01781113,0.33379139,0.12357869,0.48083130,0.47696906,1.68448754
1.33566783,3.11511671,0.60162410,0.00000000,0.01650718,0.32034076,0.11951759,0.45391998,0.46485310,1.68562327
1.34167084,3.05773441,0.60641393,0.00000000,0.01525517,0.30580955,0.11540110,0.42676690,0.45200832,1.68010245
1.34767384,2.99093194,0.60830252,0.00000000,0.01406177,0.29036215,0.11122372,0.39958115,0.43839630,1.66744721
1.35367684,2.91480801,0.60725211,0.00000000,0.01293206,0.27418439,0.10698718,0.37257742,0.42401750,1.64743239
1.35967984,2.82980608,0.60331865,0.00000000,0.01186973,0.25747728,0.10270124,0.34597160,0.40891321,1.62009376
1.36568284,2.73671068,0.59665615,0.00000000,0.01087733,0.24045058,0.09838419,0.31997659,0.39316615,1.58572842
1.37168584,2.63663360,0.58751779,0.00000000,0.00995646,0.22331663,0.09406313,0.29479847,0.37689973,1.54488724
1.37768884,2.53099058,0.57625372,0.00000000,0.00910803,0.20628452,0.08977387,0.27063319,0.36027588,1.49835996
1.38369185,2.42146901,0.56330549,0.00000000,0.00833245,0.18955484,0.08556046,0.24766363,0.34349159,1.44715339
1.38969485,2.30998806,0.54919721,0.00000000,0.00762983,0.17331521,0.08147445,0.22605727,0.32677418,1.39246364
1.39569785,2.19865207,0.53452383,0.00000000,0.00700013,0.15773661,0.07757370,0.20596436,0.31037559,1.33564332
1.40170085,2.08969900,0.51993670,0.00000000,0.00644329,0.14297057,0.07392104,0.18751659,0.29456573,1.27816481
1.40770385,1.98544493,0.50612688,0.00000000,0.00595927,0.12914728,0.07058253,0.17082614,0.27962513,1.22158074
1.41370685,1.88822645,0.49380674,0.00000000,0.00554813,0.11637450,0.06762561,0.15598521,0.26583720,1.16748267
1.41970985,1.80034196,0.48369029,0.00000000,0.00521002,0.10473722,0.06511702,0.14306569,0.25348015,1.11745929
1.42571286,1.72399330,0.47647267,0.00000000,0.00494510,0.09429800,0.06312067,0.13211920,0.24281894,1.07305479
1.43171586,1.66122885,0.47280947,0.00000000,0.00475352,0.08509774,0.06169542,0.12317707,0.23409740,1.03572858
1.43771886,1.61388917,0.47329639,0.00000000,0.00463529,0.07715693,0.06089294,0.11625050,0.22753068,1.00681690
1.44372186,1.58355602,0.47844955,0.00000000,0.00459017,0.07047711,0.06075561,0.11133059,0.22329829,0.98749720
1.44972486,1.57150576,0.48868722,0.00000000,0.00461755,0.06504245,0.06131461,0.10838839,0.22153791,0.97875567
1.45572786,1.57866806,0.50431327,0.00000000,0.00471628,0.06082140,0.06258816,0.10737486,0.22234004,0.98135870
1.46173087,1.60559066,0.52550295,0.00000000,0.00488460,0.05776827,0.06458010,0.10822077,0.22574377,0.99582861
1.46773387,1.65241116,0.55229135,0.00000000,0.00511995,0.05582476,0.06727873,0.11083660,0.23173369,1.02242423
1.47373687,1.71883692,0.58456511,0.00000000,0.00541891,0.05492130,0.07065611,0.11511260,0.24023820,1.06112697
1.47973987,1.80413387,0.62205772,0.00000000,0.00577707,0.05497834,0.07466773,0.12091893,0.25112931,1.11163272
1.48574287,1.90712542,0.66434885,0.00000000,0.00618904,0.05590750,0.07925267,0.12810619,0.26422394,1.17335031
1.49174587,2.02620231,0.71086793,0.00000000,0.00664839,0.05761275,0.08433428,0.13650630,0.27928698,1.24540699
1.49774887,2.15934418,0.76090232,0.00000000,0.00714768,0.05999142,0.08982135,0.14593397,0.29603598,1.32666137
1.50375188,2.30415350,0.81361001,0.00000000,0.00767854,0.06293548,0.09560986,0.15618876,0.31414760,1.41572421
1.50975488,2.45790207,0.86803692,0.00000000,0.00823179,0.06633273,0.10158514,0.16705785,0.33326565,1.51098713
1.51575788,2.61758976,0.92313839,0.00000000,0.00879758,0.07006830,0.10762460,0.17831956,0.35301071,1.61065912
1.52176088,2.78001493,0.97780469,0.00000000,0.00936560,0.07402622,0.11360077,0.18974754,0.37299101,1.71281061
1.52776388,2.94185507,1.03088958,0.00000000,0.00992532,0.07809128,0.11938474,0.20111569,0.39281440,1.81542399
1.53376688,3.09975577,1.08124147,0.00000000,0.01046626,0.08215107,0.12484970,0.21220358,0.41210100,1.91644973
1.53976988,3.25042556,1.12773587,0.00000000,0.01097827,0.08609814,0.12987470,0.22280228,0.43049610,2.01386644
1.54577289,3.39073341,1.16930824,0.00000000,0.01145186,0.08983232,0.13434822,0.23272032,0.44768286,2.10574286
1.55177589,3.51780562,1.20498596,0.00000000,0.01187846,0.09326316,0.13817171,0.24178970,0.46339439,2.19029987
1.55777889,3.62911819,1.23391810,0.00000000,0.01225072,0.09631219,0.14126258,0.24987146,0.47742446,2.26596985
1.56378189,3.72258098,1.25540198,0.00000000,0.01256278,0.09891522,0.14355697,0.25686071,0.48963657,2.33145122
1.56978489,3.79660979,1.26890521,0.00000000,0.01281047,0.10102435,0.14501168,0.26269087,0.49997074,2.38575545
1.57578789,3.85018327,1.27408246,0.00000000,0.01299149,0.10260966,0.14560561,0.26733669,0.50844772,2.42824450
1.58179090,3.88288154,1.27078614,0.00000000,0.01310553,0.10366057,0.14534028,0.27081606,0.51517024,2.45865681
1.58779390,3.89490467,1.25907050,0.00000000,0.01315427,0.10418671,0.14423970,0.27319040,0.52032111,2.47712015
1.59379690,3.88706973,1.23918921,0.00000000,0.01314140,0.10421825,0.14234930,0.27456346,0.52415816,2.48415070
1.59979990,3.86078620,1.21158627,0.00000000,0.01307251,0.10380577,0.13973422,0.27507866,0.52700604,2.48063791
1.60580290,3.81801054,1.17688094,0.00000000,0.01295490,0.10301950,0.13647681,0.27491491,0.52924518,2.46781564
1.61180590,3.76118172,1.13584728,0.00000000,0.01279741,0.10194811,0.13267366,0.27428113,0.53129819,2.44722059
1.61780890,3.69314037,1.08938931,0.00000000,0.01261009,0.10069688,0.12843204,0.27340963,0.53361429,2.42063972
1.62381191,3.61703498,1.03851280,0.00000000,0.01240392,0.09938556,0.12386620,0.27254864,0.53665238,2.39004893
1.62981491,3.53621923,0.98429501,0.00000000,0.01219046,0.09814573,0.11909336,0.27195424,0.54086332,2.35754567
1.63581791,3.45414476,0.92785356,0.00000000,0.01198148,0.09711793,0.11422989,0.27188207,0.54667233,2.32527830
1.64182091,3.37425380,0.87031566,0.00000000,0.01178864,0.09644849,0.10938753,0.27257914,0.55446218,2.29537539
1.64782391,3.29987602,0.81278875,0.00000000,0.01162310,0.09628624,0.10467007,0.27427608,0.56455783,2.26987780
1.65382691,3.23413349,0.75633358,0.00000000,0.01149528,0.09677904,0.10017040,0.27718002,0.57721332,2.25067640
1.65982991,3.17985706,0.70194045,0.00000000,0.01141450,0.09807041,0.09596818,0.28146855,0.59260132,2.23945772
1.66583292,3.13951673,0.65050914,0.00000000,0.01138884,0.10029604,0.09212806,0.28728481,0.61080593,2.23765951
1.67183592,3.11516788,0.60283289,0.00000000,0.01142489,0.10358044,0.08869866,0.29473382,0.63181888,2.24643732
